OBJECTID,GLOBAL_ID,DISTANCE,DOGLGPT_ID,DOGLGPTID2,DOGLGPTID3,DOGLGPTID4,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
1644,91BFFA38-F624-4BC6-B41C-5DA7DE9DE675,70.7,EE416494-3069-4A87-8EF1-2B7F66AA8CD2,,,,0,0,1,0,0,0
1645,5C7F6F6E-6339-4007-BDF5-4B092744E473,33.69,,,,,0,0,1,0,0,0
1646,976E0ED6-52B8-4D39-A8FD-7A94FA9941C2,39.33,,,,,0,0,1,0,0,0
1647,CD3C2CB4-B2A5-45EB-B1DF-C3294B78A956,50.31,,,,,0,0,1,0,0,0
1648,DDF0216F-F987-4E9B-A780-D69D7CBBEEDC,94.51,4D90343C-F978-4173-9CFF-EEE888BFCC42,,,,0,0,1,0,1,0
1649,D976A6EF-7D0B-4B80-BCF3-7CFA2FF7BB58,66.39,,,,,0,0,1,0,1,0
1650,F5511E4E-8D6A-4E07-BF9D-35E8C836D19A,119.52,36C86E69-9F87-4215-B74E-B9DE0E8712E1,,,,0,0,1,0,0,0
1651,85FCB87A-A0CB-41C7-A7E9-2C4DA07F9CC7,79.94,83BA0E50-9FF6-44C7-AB68-7B1833825861,,,,0,0,1,0,0,0
1652,4C83579B-56C7-4020-9309-3547B75F472F,88.39,,,,,0,0,1,0,0,0
1653,34AC34AC-169C-4247-8422-AB46AA6EB7D4,46.95,,,,,0,0,1,0,0,0
1654,58561FF5-A95A-4B38-BDB7-61E704C7D462,41.33,,,,,0,0,1,0,0,0
1655,1ED6B77B-F494-4AAC-B37A-679BE6ED4D7D,45.46,,,,,0,0,1,0,0,0
1656,3CF50737-B3F2-4F6A-977C-E1EA5BDC9748,61.26,,,,,0,0,1,0,0,0
1657,8FBDEF9E-0993-46B5-9069-5D50F4C9274F,118.47,,,,,0,0,1,0,0,0
1658,FCA0ED81-C06A-4E0A-8EF4-25C33F687B45,164.61,,,,,0,0,1,0,0,0
1659,A866ABE1-339C-4308-A96D-5739130E9E64,62.26,,,,,0,0,1,0,0,0
1660,77F1F2BF-F701-405F-96BA-8571C97043BF,115.53,F98C775D-72E3-4BE1-B135-2242B1B3FA91,,,,0,0,1,0,0,0
1661,72CB66B8-2C4A-411D-8247-3D350E7ABB66,64.61,423E95DE-054E-450D-BA43-1CCFAD7FC6F8,,,,0,0,1,0,0,0
1662,A78776AB-BA0D-4ADC-90C9-7BCD4C1766A8,47.79,,,,,0,0,1,0,0,0
1663,D87694CF-92D9-4472-AE81-89C98EACCF2F,101.92,,,,,0,0,1,0,0,0
1664,C771AEEF-1C01-412C-8586-616EA609AAB2,69.81,,,,,0,0,1,0,0,0
1665,2BFD5262-ACBE-49A8-BE41-EFDEDC6FBFD6,75.07,,,,,0,0,1,0,0,0
1666,7B49506E-88A9-4C3B-97AD-A4269FBC3758,23.05,,,,,0,0,1,0,0,0
1667,C8F137DB-32D6-49FA-A9C8-11961285B461,61.55,9324C55F-537C-4885-9183-414A4D2A2944,,,,0,0,1,0,0,0
1668,18679AC3-DFD1-416C-92D3-834DD9723026,116.29,,,,,0,0,1,0,0,0
1669,C1ACFB61-C42A-4797-BBA4-968563C10E5B,70.08,,,,,0,0,1,0,0,0
1670,C6A62D30-F739-4A10-ACE6-F7B40E4EDFE1,49.24,,,,,0,0,1,0,0,0
1671,4F89D175-03AC-4691-B97E-88D02E4E6109,40.74,,,,,0,0,1,0,0,0
1672,7CDAD54D-E99D-411F-806C-AB6A5E7306FE,50.09,,,,,0,0,1,0,0,0
1673,042106C2-CD95-43AA-BCE8-2760C9F037EA,29.68,,,,,0,0,1,0,0,0
1674,30E813A6-CF5B-4C8D-B758-EF508AA44D5F,47.76,,,,,0,0,1,0,0,0
1675,6F5CD485-F5D9-4623-9D4D-57A862F9A6C5,56.41,,,,,0,0,1,0,0,0
1676,677FACB2-52F3-4CB5-960B-CC81B7A3318B,23.08,CED84A1C-1A36-4F19-B874-A1C571216FA4,BFBFE2F7-9C75-4224-9B58-032F4B38973F,,,0,0,1,0,0,0
1677,B37F3133-AA03-4533-A0C7-A4F191C14767,29.11,,,,,0,0,1,0,0,0
1678,CAC918BE-A215-49FE-9E55-E112E1CDF8F1,45.58,,,,,0,0,1,0,0,0
1679,3DA35DDF-2A54-46E6-A047-298FF1D4BB35,21.51,3EE2904D-4155-4901-815F-7BC6733B5894,,,,0,0,1,0,1,0
1680,6FDB0A4B-38EC-40C7-A3F2-505BE3DD262E,56.35,,,,,0,0,1,0,1,0
1681,A841D959-7AD4-4D86-815D-9C9CD4AD4F1E,42.39,,,,,0,0,1,0,0,0
1682,01E427D4-C14F-471B-A8E1-6C3CC6D41EBC,73.2,,,,,0,0,1,0,0,0
1683,8EE5E45D-CCDC-45A8-A949-728D93AA03AA,57.66,,,,,0,0,1,0,0,0
1684,B1838009-ABF2-462C-B293-18D3887083C5,34.05,,,,,0,0,1,0,0,0
1685,4581AD70-C3BE-4BA4-8882-FC22E4198446,104.46,13547B1C-ED18-448A-BBF8-1EAB939B14E5,,,,0,0,1,0,0,0
1686,6856027D-FEF3-4754-B280-320F44338BEE,85.07,,,,,0,0,1,0,0,0
1687,86AFB952-E0F6-469E-AB22-F42554ECB1EA,61.95,,,,,0,0,1,0,0,0
1688,28F41128-9018-4825-A4BF-C5CA69AE6B45,99.39,,,,,0,0,1,0,0,0
1689,69DFC39E-8A63-4CE7-B043-13B0F84E2862,101.26,,,,,0,0,1,0,0,0
1690,EA0D27D9-96B0-4FA2-82A1-3B085E719A7E,104.67,3EFB681C-1A2B-4686-BC4E-1EBE32B61F62,,,,0,0,1,0,0,0
1691,79642073-7E4F-4063-BD00-1CD4119D6539,29.11,,,,,1,0,1,0,0,0
1692,9A46CF61-9C23-41C0-B035-0850FAA252AE,62.75,,,,,1,0,1,0,0,0
1693,21AA4C6E-7A46-470E-AD0D-7EBB8FB355DA,61.25,,,,,0,0,0,0,0,1
1694,FB582663-8FEB-423C-BA7C-613F51FB3B19,26.17,,,,,0,0,1,0,0,0
1695,0F2074D6-252E-498E-9041-52610F993153,39.9,,,,,0,0,1,0,0,0
1696,1ABA0958-FCC7-426E-B56D-F914F4917416,62.38,41FC7A18-7A9D-4EDB-B23B-BD1A5B782726,,,,0,0,1,0,0,0
1697,7B4ACF9A-03A0-4906-9DE6-C15D4EB4AA23,114.8,,,,,0,0,1,0,0,0
1698,BB9C515F-C39D-4509-B902-ED917B4090FA,146.75,,,,,0,0,1,0,0,0
1699,9A2D49B2-298F-4C44-9562-3CCF9EE482EC,113.24,,,,,0,0,1,0,0,0
1700,342C50BD-4018-42E9-AE58-EC933D5734FF,78.5,,,,,0,0,1,0,0,0
1701,BD25BB35-908D-4C71-A1E4-72ABCCD2F6F9,92.75,19D67972-CF76-4449-9679-C25968225CA5,,,,0,0,1,0,0,0
1702,6F60D44D-DDFE-4B61-9210-B45534052BAA,82.86,D9BBD125-33C7-47F8-B74B-937F66CC917E,,,,0,0,1,0,0,0
1703,1ACB3154-A0C0-40FB-A83D-594541107881,86.94,B40C4E06-5251-40AF-BDC7-360F5D74BA22,,,,0,0,1,0,0,0
1704,B5328713-7B16-40CB-8A3B-A8DBC252712C,37.13,,,,,0,0,1,0,0,0
1705,26D68756-297C-4F1A-9386-12A40F4849BF,127.12,B2D2AB7C-3751-4DAC-99E5-44A17992FD2C,,,,0,0,1,0,0,0
1706,B1D381C0-745F-4F06-8CAB-91C74B7D5872,91.91,030B36B3-038A-44A5-AA48-58E24D9EE561,,,,0,0,1,0,0,0
1707,EF847FEB-A5B5-4B02-A1E4-465E6960FEC0,135.46,,,,,0,0,1,0,0,0
1708,D02EC6B1-B01E-4514-942E-2D8BBAF4C822,86.83,,,,,0,0,1,0,0,0
1709,E92D78E2-A107-4507-97D9-3B8CE349C347,77.95,,,,,0,0,1,0,0,0
1710,17DB95FF-B6BE-43A1-A32D-E644624356F8,131.72,,,,,0,0,1,0,0,0
1711,E9D51875-7B62-4A83-9A3A-8211A5D1C999,123.25,1825C630-B149-4CFF-A1E5-D441A899ED9A,,,,0,0,1,0,0,0
1712,B5F07DD3-EE62-4D61-9AF1-4250FB3E438F,77.26,,,,,0,0,1,0,0,0
1713,B3F46963-72BC-4830-B21C-6A2BBDEFCAF7,90.07,FDEC0457-CDF9-43F2-AB6A-1F4A06D0269F,,,,0,0,1,0,0,0
1714,54D14B57-6455-4AC3-9A87-8DFF7F9CD2D5,61.27,,,,,0,0,1,0,0,0
1715,160CF4B7-B307-46EC-A4C4-B145B80B5EEE,63.9,,,,,0,0,1,0,0,0
1716,2656471D-1A3D-46DF-B866-2CB16CDB5715,95.65,,,,,0,0,1,0,0,0
1717,241D7DB7-12D9-4C84-B140-AEC0AD756608,151.47,,,,,0,0,1,0,0,0
1718,E4545B6A-31F2-4204-ACF3-05C9FB9F1478,98.21,,,,,0,0,1,0,0,0
1719,56DBFDEE-4491-41BD-8699-2F9C86F60CDC,45.21,,,,,0,0,1,0,0,0
1720,1B080BAD-9767-487D-A470-15FB1C56D91E,76.11,,,,,0,0,1,0,0,0
1721,FBDDAEEE-E08A-4477-B5DD-3E4626339177,20.16,CCC5D1D1-734D-42A1-BFB5-57B20B745DB3,,,,0,0,1,0,0,0
1722,37625C90-7615-4F67-A7AE-2E5ED5F2AF5F,82.26,FC12457D-901E-4CAC-9E04-31CA3A65F3CA,,,,0,0,1,0,0,0
1723,CBB0A13E-F3FA-4690-A3F5-502BB4659F95,116.83,,,,,0,0,1,0,0,0
1724,A626B6AB-C0C8-4921-A4B9-F12D029B7CE9,55.13,F9CF3588-159F-4D6C-B2F6-0578600E1C2E,,,,0,0,1,0,0,0
1725,12071D62-F654-4FE5-9316-8C1404069134,31.94,,,,,0,0,0,0,0,1
1726,B6DB0C7A-37AA-4C2F-A2C0-F3EC735FBD57,110.66,BAD05873-29B0-4FFA-A5F1-4387B3A0B53F,,,,0,0,1,0,0,0
1727,7ACC6AC3-DD3E-42C5-960B-461F9A8C9DF0,101.86,CFF9F84C-F69B-4B1E-9AAC-7DA1A2C38B92,,,,0,0,1,0,0,0
1728,85189BD5-E0D9-48A3-B7F7-960D9A0A9091,87.06,,,,,0,0,1,0,0,0
1729,37BCF892-8949-4569-AB27-5F7EDAEFC43A,71.48,E6E83DB9-9741-4E3B-8A61-8410BAAA5BB8,,,,0,0,1,0,0,0
1730,4958B296-A7AA-4478-83CD-FB62CB860D71,42.73,,,,,0,0,1,0,0,0
1731,BD5E0CC1-FBA7-4A8A-9B84-06CFA6A232FA,77.64,,,,,0,0,1,0,1,0
1732,F7574AFA-27C7-4C24-9A13-7C1517BAA28F,100.01,,,,,0,0,1,0,0,0
1733,7D8D466E-A926-4374-B395-0EFC97BF63C1,61.87,304512E9-5334-43B6-9208-FBE5B9471FD2,,,,0,0,1,0,1,0
1734,FE7C689B-686C-4F62-A58E-D13D4298A99E,34.98,,,,,0,0,1,0,0,0
1735,973546F0-7679-4286-B4FE-E12C5EAF793F,125.62,,,,,0,0,1,0,0,0
1736,8E29B4EF-5656-4AFB-BD00-BFD7EB22F53C,65.55,,,,,0,0,1,0,0,0
1737,5AADD3FC-D334-4C3C-9038-8695E47B12D3,109.19,,,,,0,0,1,0,0,0
1738,20599AEA-BF51-4CC4-B511-E2ABD112220D,132.09,,,,,0,0,1,0,0,0
1739,99C66B6C-2FB8-4870-B556-31429DE75643,40.63,,,,,0,0,1,0,0,0
1740,9285CEC1-CC5B-4F16-A5FC-3F44712BE4A1,123.53,,,,,0,0,1,0,0,0
1741,AAE124C8-15C3-4F5D-9F5C-EDE6E748D2C5,165.25,,,,,0,0,1,0,0,0
1742,B2A7B070-2659-45FB-84DB-D6CC53061592,77.69,,,,,0,0,1,0,0,0
1743,2F08A648-B5FC-4438-A57C-C9568F2D15EC,91.59,121ED68E-8E72-43FF-9CCD-FC1F558F213B,,,,0,0,1,0,0,0
1744,789FBA5E-81E0-48FE-8293-93E3E6B025B9,95.45,,,,,0,0,1,0,0,0
1745,A64E65FD-23B4-48C5-8BA8-A3C5B35203B2,59.23,B06A88C8-FAE7-4C09-8DBF-7ED771C08210,,,,0,0,1,0,0,0
1746,5D190FE2-8855-4691-8F4A-9D644B730B9E,91.08,E0C935D6-874A-4F79-86C0-AB5A8AFA816F,,,,0,0,1,0,0,0
1747,B47BB9A0-CFAA-4ABD-BC79-BF9CF285007C,78.42,D5CF2901-C84D-4C12-AC22-DF0D66885C34,,,,0,0,1,0,0,0
1748,CE364BFD-0BA0-4E29-BF4B-98620E039AE0,44.22,,,,,0,0,1,0,0,0
1749,322216F5-FB4E-4707-AC95-F500AC34051D,25.88,FC0C8E81-62E1-408A-A75E-9D20385309BC,,,,0,0,1,0,1,0
1750,52A0AAFD-655D-4FD4-A66D-2F57F9258B1B,30.49,,,,,0,0,1,0,0,0
1751,5A23067E-6FBC-47E3-8C20-1A54482283E7,88.83,1FBE0D2C-E612-49C9-A68D-C99928C9A934,,,,0,0,1,0,0,0
1752,5AAD129C-429D-49E7-8565-4DC20ED2EC6F,91.79,,,,,0,0,1,0,0,0
1753,7B5E8A53-1C37-4B72-A171-95557EE78EF2,38.41,200703D6-33A3-451D-BEE8-F79FBA02F65A,,,,0,0,1,0,1,0
1754,B83EF6D2-C9EC-4ADD-BC01-A4EAEDEF3641,42.94,,,,,0,0,1,0,1,0
1755,3585728A-81E0-4928-BDEE-87EDE7BFB75B,76.01,,,,,0,0,1,0,0,0
1756,D5AA2908-DDBC-4F38-BB20-524C47038535,56.19,CBFC98EB-EDB1-4B08-900A-0C717093A176,,,,0,0,1,0,0,0
1757,34DE1995-0B2C-4C93-A07B-A932AEC22267,14.3,,,,,0,0,1,0,1,0
1758,7D37B5E0-F220-41EA-8DF6-C5FD5EBF4E58,38.18,AD27C25B-1B1E-4654-B580-853BDB6E2235,,,,0,0,1,0,1,0
1759,067310B3-61EA-4C05-A499-E8C824AD6835,128.29,7D52E544-35E7-4963-B959-B85FE6414DEE,,,,0,0,1,0,1,0
1760,47E3D789-3736-4242-9D0A-7C8E5326974D,126.18,0B516831-A82E-4615-AAD4-4793386DE94C,,,,0,0,1,0,0,0
1761,352B0AAC-BA0B-460D-A1ED-9B35ADD9BD9B,127.31,,,,,0,0,1,0,0,0
1762,AC36EA4C-BA87-48DB-A8F4-18924056F9B1,58.25,,,,,0,0,1,0,0,0
1763,3C7B8993-E4F7-468D-B7C6-4E0C3F0DE597,27.27,,,,,0,0,1,0,0,0
1764,2D37E45B-740A-4909-8908-9E882433F1E7,24.7,,,,,0,0,1,0,0,0
1765,EB363F21-CB85-49E9-8440-0B8D3BD6BDC9,39.97,,,,,0,0,1,0,0,0
1766,496F71A6-42EE-4E47-906C-B5E8A2B99BB0,82.58,,,,,0,0,1,0,0,0
1767,2E4EC2B6-696A-4A7D-AE5C-328CB982A610,73.78,0641E619-A153-49AC-9007-1CD150F3AFA7,,,,0,0,1,0,0,0
1768,BF586143-83F7-40F9-AAB1-26ACDF897071,60.18,,,,,0,0,1,0,1,0
1769,B687E37C-182D-45FB-89B2-98C653CD91E5,73.02,,,,,0,0,1,0,0,0
1770,34CE8966-35AA-45DF-8CDB-068DEF6E8C5B,98.79,,,,,0,0,1,0,0,0
1771,30A1ECA8-5C03-4F7A-9CDA-7B1644644F71,72.86,,,,,0,0,1,0,0,0
1772,02044EA7-DC9D-4082-BE7A-C28EE8C450B4,100.84,,,,,0,0,1,0,0,0
1773,83F6A641-A012-4C60-8997-87587D8C577A,22.88,,,,,0,0,1,0,0,0
1774,875755CE-7CD9-4076-B0AA-28113C56BD0E,101.24,,,,,0,0,1,0,0,0
1775,74728AEF-8E0D-46FE-86E5-7BFE8FE623AC,123.31,,,,,0,0,1,0,0,0
1776,9E01703B-71F0-48A4-9C4E-BBCDAC6E16A1,113.41,,,,,0,0,1,0,0,0
1777,573251C7-FAE0-4632-B030-1BF3F861FAA8,88.12,,,,,0,0,1,0,0,0
1778,F89441F9-E106-4D26-9ED2-B3B381E35BE1,79.62,0D8A79B9-D00E-4E1F-AEB4-8ACF5DD23FCB,,,,0,0,1,0,0,0
1779,6FE5146F-097B-4275-A127-14F43C1DC829,81.79,18C69327-59A6-4448-B5E9-48A26565E87D,,,,0,0,1,0,1,0
1780,9384F28E-B59E-4AFE-8C36-9770807900EC,79.18,24F3AF89-2367-4AA6-839A-C446EDAFBC07,,,,0,0,1,0,0,0
1781,076C0137-86D5-460B-A7B6-A26C8D178E01,103.87,,,,,0,0,1,0,0,0
1782,CEBE7989-9BEC-40C8-A777-99412C1AF38A,100.07,0CDF173C-D4C9-49E2-B8C3-0A35ABDDDB99,,,,0,0,1,0,0,0
1783,FD8EC77A-D15E-478C-A62D-E90EC60F94A3,173.92,473C8C5A-622F-4F32-8AA2-3F9386900850,,,,0,0,1,0,0,0
1784,10C26BAC-81CD-4517-9221-4A61490D815E,41.19,,,,,0,0,1,0,0,0
1785,BE931EFA-8486-4E8B-AABD-27655E6FDC9C,75.61,,,,,0,0,1,0,0,0
1786,E8B3C913-ADE0-4A55-92FA-3ACCCCC51F53,71.07,,,,,0,0,1,0,0,0
1787,46DC3DC5-4E43-43F4-A70D-43C2FFFA0BAB,47.77,,,,,0,0,1,0,0,0
1788,77718A3B-5353-4525-87B9-F056487A63D2,105.63,B928FB4D-049E-4E60-AF48-029B5A86A7B1,,,,0,0,1,0,0,0
1789,BD5DA62E-B3C9-4F68-8664-9EC6405D1816,45.86,,,,,0,0,1,0,0,0
1790,80DEC835-5177-4150-9C2D-B155494F3643,57.34,C7626C54-AD1A-4D13-A972-50C0F50FA7DD,,,,0,0,1,0,0,0
1791,4CA4B27F-C8FA-48F8-9C6C-092F7967D33A,24.23,,,,,0,0,1,0,0,0
1792,76171F31-2A8B-4978-9FED-0C2B417F39E6,55,,,,,0,0,1,0,0,0
1793,532F6B24-FA96-43A1-AC57-98AE28AAC07A,52.85,,,,,0,0,1,0,0,0
1794,D0578127-4926-4B71-9E4B-520402983DD2,39.57,,,,,0,0,1,0,0,0
1795,2F8995F0-22F9-4467-8698-744F9C4A57F9,40.63,,,,,0,0,1,0,0,0
1796,3749B4B3-8175-4C58-AA05-61E02C3F6928,53.44,,,,,0,0,1,0,0,0
1797,1D5D794B-AB2E-408B-872E-1416CF7FC1BE,72.61,,,,,0,0,1,0,0,0
1798,4A94AFD4-36AE-4133-AC3C-8B06093F6121,102.43,,,,,0,0,1,0,0,0
1799,CD9A6C91-3E0F-40C4-8453-C8758E6C86A2,98.87,,,,,0,0,1,0,0,0
1800,97F207C1-5827-45EF-9A37-A8D78886F403,58.58,,,,,0,0,1,0,0,0
1801,EBD849E2-3D29-4C72-AB99-2C7659B5A67A,67.84,,,,,0,0,1,0,0,0
1802,D5B4E82C-C122-4517-9237-CA2BC20C797F,84.08,,,,,0,0,1,0,0,0
1803,5B6C5BD0-53B7-4A3E-BC54-B84CE2E2D644,74.55,,,,,0,0,1,0,1,0
1804,3688F899-18B9-49EB-B1E4-5483A41E8F9B,24.3,,,,,0,0,1,0,0,0
1805,6729E8AA-39C5-4B14-B0B3-D454CF2D6B00,14.26,,,,,0,0,1,0,0,0
1806,140FB31C-95FF-45A4-BE9B-0C96208F2930,94.36,,,,,0,0,1,0,0,0
1807,33DFBC02-3FE9-49A6-B54A-5849C8E16586,30.23,,,,,0,0,1,0,0,0
1808,35EAEC0A-F527-4D6A-A8D3-42CB49E9D5F5,70.12,B1FD0D71-F35E-45D6-A635-44B16D89159A,,,,0,0,1,0,0,0
1809,5DD8B70C-5CF1-4994-8537-10D08997A42D,81.09,E2AC018C-0611-4DD6-B7E4-13B80206697D,,,,0,0,1,0,0,0
1810,39200E28-C1F5-4E27-BB3C-FE65C691E111,57.32,99701018-3286-467C-976F-C616911ECB02,,,,0,0,1,0,0,0
1811,DB58CC8A-82EB-4A03-8DD5-142913A3F07F,46.01,,,,,0,0,1,0,0,0
1812,D7BD0AFF-475E-469E-B1A6-272086F6F2F7,51.58,,,,,0,0,1,0,0,0
1813,AD0986FD-E30F-4E0F-A4B4-EA7F5D6776D1,76.57,,,,,0,0,1,0,0,0
1814,8FA1CA06-4CD0-4B52-9F21-5AD4284AB7A8,71.06,,,,,0,0,1,0,0,0
1815,33CFECD3-D589-4AD8-9A85-7CAD146C5D1D,57.59,,,,,0,0,1,0,0,0
1816,22818EB2-25A8-49FE-865E-69F40F01A835,98.94,F4BEAD74-2FBD-4DB7-B810-6AE19485BF83,,,,0,0,1,0,0,0
1817,0EF5A888-8158-495D-9BC2-32985427B77F,98.08,,,,,0,0,1,0,0,0
1818,5506973A-2DF5-4934-98CD-A0E8F6D8CA90,34.33,22EE0F2F-F9C1-4765-95DB-F10D4AD17335,,,,0,0,1,0,1,0
1819,53465167-8C1C-4DCF-902A-DF0FF38E28E4,54.2,,,,,0,0,1,0,0,0
1820,A650ADC8-C099-4E51-9650-EB127A329A4E,90.14,,,,,0,0,1,0,0,0
1821,F6D75246-237C-4F42-8015-C13BC715ADE1,115.47,,,,,0,0,1,0,0,0
1822,FFF0DCB7-8851-4037-A7F1-95FBFFB291C4,56.78,,,,,0,0,1,0,0,0
1823,41216BF0-402E-4EC4-9426-68851EBC5556,113.79,,,,,0,0,1,0,0,0
1824,6F0A5884-FF37-4E85-B877-0BEEE8F645AC,34.57,,,,,0,0,1,0,1,0
1825,121E6E90-F218-4F16-B0A4-27C605BCDD39,48.58,,,,,0,0,1,0,1,0
1826,C00B300C-09DC-4D4E-A199-A0613B611F49,56.03,,,,,0,0,1,0,1,0
1827,FF591503-5431-4711-B892-0DE0759B7CE1,19.16,,,,,0,0,1,0,0,0
1828,3A598BEB-6D31-429D-96C1-27302FEA33FC,56.16,,,,,0,0,1,0,0,0
1829,28129175-357E-4EF5-9E66-498DE02F0281,59.95,,,,,0,0,1,0,0,0
1830,B10147E0-4A4A-4C90-83BC-37382393D186,19.47,,,,,0,0,1,0,0,0
1831,10E54BAE-100C-4536-9745-9D31DEAECCF6,107.88,,,,,0,0,1,0,0,0
1832,E196C536-A697-4B7F-9095-5C3D28B0B849,86.54,,,,,0,0,1,0,0,0
1833,84A65366-4102-4FB9-A7EE-92EDCD75D8CE,32.7,F4FFAB6E-CC32-4EF0-86E2-48A69E6B133E,,,,0,0,1,0,0,0
1834,EB6BA55C-FD91-4077-A44C-BBBA837C917F,42.46,,,,,0,0,1,0,1,0
1835,F4B5CA44-C200-41F0-AED5-5186AD1BFF91,24.4,,,,,0,0,1,0,1,0
1836,99545BCA-6A0A-4165-9AFE-CE948B2C6396,53.8,400D33DE-E3EC-47C6-824E-62F27AF1C367,,,,0,0,1,0,1,0
1837,C54B2023-1C11-492C-BC12-5BCBC9E624B5,188.12,8EEC5459-040F-44A8-A28C-ED569487017B,E16EC069-9E6C-4C25-A924-7F18E3932FCD,,,0,0,1,0,1,0
1838,B4D01F79-1312-4684-92C0-28E99AD073BF,36.78,,,,,0,0,1,0,0,0
1839,BCCA47C6-2FC5-429A-889B-2F693AA0DDA4,208.84,F391C15A-39A0-4CB6-952B-0DA7EF838A31,46FBEAEC-2361-4D2C-BD71-C28C34FEEE3A,6716B212-2020-45AA-8A06-E186767F5445,,0,0,1,0,0,0
1840,3442B38D-C6CD-436A-8A13-717C942B0776,116.67,B1B79079-7CD5-43BF-A040-C1C34B3BBE4E,,,,0,0,1,0,0,0
1841,43B0337B-F34D-4581-BEE0-C57981A44CC9,83,,,,,0,0,1,0,0,0
1842,B3F2C6DB-1D91-4F30-899E-54C83F183CA0,28.31,,,,,0,0,1,0,0,0
1843,69B69723-B11A-44FF-B480-13AB177C05F9,56.42,,,,,0,0,1,0,0,0
1844,7C176C11-9FAE-47E2-B678-C1CC93B0D8A2,143.19,,,,,0,0,1,0,0,0
1845,8CF66B3E-DDC8-4FB9-8AEF-0E570956DC12,91.78,,,,,0,0,1,0,0,0
1846,7D7AB7DF-60AD-482C-8560-35392EED38C6,86.21,4F7D9A55-4242-47B3-B87E-0AF57DDD311D,,,,0,0,1,0,0,0
1847,4E89B8D8-9D6D-4F8B-BD7E-887D01B6D5C8,74.26,F67A96B0-B249-4931-9D2C-5FB58728D71B,,,,0,0,1,0,0,0
1848,0D0452D1-D4FC-47A8-801D-14E25BD8CC45,54.37,,,,,0,0,1,0,0,0
1849,82A1AC38-3845-4CB9-9735-EEED1308CF86,66.2,366D02B8-5CF9-45E9-A42A-CC28998E24C5,55EE5FC6-0803-4EEC-B52D-7E85E0A36345,,,0,0,1,0,0,0
1850,6AB9F382-74A0-4867-9024-0BA99F8E2C03,54.35,,,,,0,0,1,0,0,0
1851,2B62DD1D-1B4D-43F9-B8C6-94F35B78B1E6,72.81,5BCFDBB2-049F-4316-88DB-DA4463571A06,,,,0,0,1,0,0,0
1852,3C971E77-3CDF-4D7F-8AFC-44D6980EFA1E,129.44,251FCFC5-91A8-4AC0-8078-C93F854F1920,,,,0,0,1,0,0,0
1853,D1D6320A-A51A-4B8E-B891-34EF9682E797,62.9,7D52E544-35E7-4963-B959-B85FE6414DEE,,,,0,0,1,0,1,0
1854,65965405-F885-446E-8FD6-8FE52607F228,106.67,,,,,0,0,1,0,0,0
1855,F91B5E14-72BD-477F-BD5A-437F1D6BA3A5,66.45,,,,,0,0,1,0,0,0
1856,0CEF88E6-21D4-4BBD-B014-583C096C5FCC,98.18,,,,,0,0,1,0,0,0
1857,B49FBEBD-C8FD-446E-9C31-734948186B93,48.44,,,,,0,0,1,0,0,0
1858,F33256CC-EA0A-44D3-9965-554AEC78AA8B,80.78,,,,,1,0,1,0,0,0
1859,B73F92AE-3110-40B5-B66B-840599DC9392,29.28,,,,,0,0,1,0,0,0
1860,B547896E-8F11-4A32-A2C5-9CE280A5551F,52.09,89D8E96A-7ADA-45DF-9A1F-C2743FA90E80,,,,0,0,1,0,0,0
1861,9660CB24-3937-47AE-9CB5-C100FA7DE795,33.09,,,,,0,0,1,0,0,0
1862,7C52B87C-314B-451E-B729-2BDEC3BBE164,62.58,3C184A6E-7650-45AF-8B22-2884ECB9299D,,,,0,0,1,0,0,0
1863,7A7F20C9-0A44-4D59-8231-1BB64D25F6F6,75.36,,,,,0,0,1,0,0,0
1864,8C50865D-6906-42D2-B230-C23CFFF5CFB4,48.31,,,,,0,0,1,0,0,0
1865,06643B42-A477-46C2-A2C2-12667AB66E07,79.59,,,,,0,0,1,0,1,0
1866,B6951A30-7736-47FA-8475-3F8A28241B6A,19.2,,,,,0,0,1,0,1,0
1867,9D0AC80E-7821-4195-BF99-A2B6FC28FE1E,61.5,,,,,0,0,1,0,0,0
1868,38434DE5-A023-47DA-8B90-5C2055E09A6B,66.73,,,,,0,0,1,0,0,0
1869,5FBD28C4-31E0-4778-B5CD-440E0F090B38,81.58,,,,,0,0,1,0,0,0
1870,10731293-9AF0-4DB5-AF7D-14A744B7777C,57.64,,,,,0,0,1,0,0,0
1871,5FBAE12D-F92D-42D9-A766-94D04FD7F95A,79.6,,,,,0,0,1,0,1,0
1872,5B7A27A7-1786-442E-BEE9-DD9CD5136F58,39.41,,,,,0,0,1,0,1,0
1873,AA6E4C07-07CE-4545-A746-F5E70A8E214B,68.99,,,,,0,0,1,0,0,0
1874,D795F62D-82EE-459C-A27C-9F226E6BF262,78.79,,,,,0,0,1,0,0,0
1875,BDA0DFA3-FEF2-4E6D-8D83-9B3CB320859E,35.58,,,,,0,0,1,0,0,0
1876,219A23EC-4905-4DF3-B3B8-2062071F331D,88.53,,,,,0,0,1,0,0,0
1877,53459C70-6444-494D-9A66-EB2DCB5AF866,81.64,,,,,0,0,1,0,0,0
1878,F8B604BD-D886-4AD4-87C2-4B149BA2E2E5,42.76,,,,,0,0,1,0,0,0
