X,Y,OBJECTID,GLOBAL_ID,IDENT,NAME,LATITUDE,LONGITUDE,CRSOUT,CRSOUT_TYP,CRSIN,DIRTURN,SPEEDLIMIT,SPLIM_UOM,REFPT_ID,REFPT_CL,NAVSYS_ID,STRUCTURES,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
-103.482031667,41.894163056,337,CC511FBD-EC67-4BA5-AE6B-DD0D147F2896,1,SCOTTSBLUFF VORTAC*NE,,,65,RAD,245,R,,,085B2163-93E6-446C-987C-B8927E524A78,0,085B2163-93E6-446C-987C-B8927E524A78,CONTROLLER HIGH|CONTROLLER LOW|ENROUTE HIGH|ENROUTE LOW|IAP,0,0,1,1,0,0
-85.9637333329999,32.7724916670001,338,44A6DD73-8BB4-4041-8EAE-8FC74241ACBA,1,SEMAN INT*AL*K7,32-46-20.970N,085-57-49.440W,26,RAD,206,R,,,3FC2946E-44B8-4648-A1D7-5DA714C20346,1,84116C7B-7271-4B94-961D-2B7DB107318D,ENROUTE LOW,0,0,1,0,0,0
-86.090988889,32.064569444,339,6F1595D1-E18B-4E1C-8AB1-187660A4E44B,1,SHADY INT*AL*K7,32-03-52.450N,086-05-27.560W,126,RAD,306,R,,,5C03B1A4-E4DE-49F5-A7AC-4F86A7320148,1,84116C7B-7271-4B94-961D-2B7DB107318D,ENROUTE LOW|IAP|MILITARY IAP,0,0,1,0,0,0
-74.443405556,41.2897055560001,340,F53EF863-0269-4A00-B88B-990C30DF3A99,1,SHAFF INT*NY*K6,41-17-22.940N,074-26-36.260W,29,RAD,209,L,,,CC7A73CC-4ACB-464F-AE86-0804CB75BC58,1,1EF99441-78BC-4D15-AF8D-697E6773808D,ENROUTE LOW,0,0,1,0,0,0
-117.513936111,46.352136111,341,AC507E96-DF69-46BF-A839-083F4F34B651,1,SEVER INT*WA*K1,46-21-07.700N,117-30-50.070W,246,RAD,66,L,,,4BC138D4-B1CF-460A-BCB5-989A71453E39,1,DAD04B84-727E-47A1-B92F-D31DE8F09133,ENROUTE LOW,0,0,1,0,0,0
-92.9655861109999,41.4685555560001,342,872CA209-817D-4334-B09B-F69DC8BB6FEE,1,SINGR INT*IA*K3,41-28-06.800N,092-57-56.110W,79,RAD,259,R,,,9BC1F0CB-42E4-49F5-8D46-8A58D3608DFF,1,1A85A933-2B3B-44AD-A712-5D74A066FDEB,ENROUTE LOW,0,0,1,0,0,0
-72.803611111,43.9136111110001,343,E2CD3F4C-6CD4-4DC5-8761-425462236272,1,SKEEE WP*VT*K6,43-54-49.000N,072-48-13.000W,37,OTHER,217,R,,,812AA18A-7436-44C5-8CAB-72077FA3A566,1,,ENROUTE HIGH|STAR,0,0,0,1,0,0
-106.924236111,39.240483333,344,59283046-DE40-466F-A58C-38855C99B755,1,SKIER INT*CO*K2,39-14-25.740N,106-55-27.250W,175,RAD,175,L,,,C937DA79-D091-4912-AFC3-2A638965E515,1,22CD5B45-C89A-4A51-B9D9-75EB20B2365A,ENROUTE LOW,0,0,1,0,0,0
-76.6312,39.5038888890001,345,D8CA097F-78B3-443B-A03C-D65EFD8671E6,1,SKILS INT*MD*K6,39-30-14.000N,076-37-52.320W,15,RAD,195,R,210,KT,C3EAD0F6-CF03-4B8B-B713-29BFF7C89E8D,1,DBE8DC8B-F4B5-4110-A4E5-46B62532A89D,ENROUTE LOW,0,0,1,0,1,0
-97.527972222,39.304066667,346,A48A290C-F5CC-4859-AD4C-3E687496279C,1,SLOWR INT*KS*K3,39-18-14.640N,097-31-40.700W,266,RAD,86,L,,,8B065FD2-2D77-4268-A413-9B0D659D03DF,1,D0029CC7-FA4A-4A0C-996D-E34C3118A648,ENROUTE HIGH,0,0,0,1,0,0
-112.120091667,47.4620333330001,347,16396D02-71CD-498B-B0F3-00D220361030,1,SHIMY INT*MT*K1,47-27-43.320N,112-07-12.330W,256,RAD,76,R,,,A1EBED42-64AE-4C0A-9BDA-9A3E239E4178,1,82DD9FEA-1105-4DE4-8519-C1AB9256D245,ENROUTE LOW,0,0,1,0,0,0
-88.740969444,41.554611111,348,777D82D1-0C60-48C0-A6DA-06D8F8A760BB,1,SHOOZ INT*IL*K5,41-33-16.600N,088-44-27.490W,58,RAD,58,R,,,AE8E57C1-4661-419A-BF47-D8C825629F82,1,072FAD6E-6156-485F-9D4E-405B3E741A6D,ENROUTE LOW,0,0,1,0,0,0
-90.3926777779999,43.134680556,349,FF59C272-12F7-4112-901A-B7717A1931A0,2,SIBER INT*WI*K5,43-08-04.850N,090-23-33.640W,133,RAD,133,L,,,91CE75C3-D0D6-44CC-9B55-254BB8389EC6,1,398F94F7-17F3-4A6B-A821-6D452F19AE62,ENROUTE HIGH,0,0,0,1,0,0
-80.0892916669999,39.0048305560001,350,E086169F-B669-4216-BA46-E0566F538674,1,SINDE INT*WV*K6,39-00-17.390N,080-05-21.450W,281,RAD,281,L,,,CAC9EF95-0E7E-46F9-9679-8E027BE96EFE,1,6656158D-55D1-46C7-9F05-DF9EB833C910,ENROUTE HIGH,0,0,0,1,0,0
-77.970109722,41.512759444,351,42E1260C-0D05-4048-BC87-C46159352A3B,1,SLATE RUN VORTAC*PA,,,287,RAD,107,L,,,EEFC30A8-3CEF-425C-B687-FD85E0AAC2E7,0,EEFC30A8-3CEF-425C-B687-FD85E0AAC2E7,ENROUTE HIGH|STAR,0,0,0,1,0,0
-114.920366667,40.678616667,352,E678184F-6529-4CBD-9B19-82E9F220B3A1,1,SPRUZ INT*NV*K2,40-40-43.020N,114-55-13.320W,255,RAD,75,R,,,59BC2605-33DE-4A86-AEAC-B08D35EF7D53,1,2BDB9439-8637-42FF-87A6-08D83DDFB1ED,ENROUTE HIGH|ENROUTE LOW,0,0,1,1,0,0
-75.4329333329999,40.451363889,353,EACAC413-FBD1-4049-82BF-2597609A5FD6,1,SPUDS INT*PA*K6,40-27-04.910N,075-25-58.560W,133,RAD,133,R,210,KT,C2869898-155F-413A-9FE6-D6DB415646E2,1,85944D92-D52F-422D-B744-2FAB4C337B9E,ENROUTE LOW|STAR,0,0,1,0,0,0
-112.419597222,40.8221972220001,354,A85EAAF5-4C16-4904-A961-030860EB3886,1,STACO INT*UT*K2,40-49-19.910N,112-25-10.550W,249,RAD,69,R,,,61ACE4C5-948F-445F-A128-FC50E941534A,1,E32B543A-7A50-41BF-9FDD-EE22DE1F4525,ENROUTE LOW,0,0,1,0,0,0
-75.260011111,39.965291667,355,802F00A6-66D2-4A01-A214-6010AE31EC63,1,STEFE INT*PA*K6,39-57-55.050N,075-15-36.040W,53,RAD,53,R,210,KT,2EE58767-276A-42DA-9F2D-C6CC1C9215F0,1,1C153181-665C-4BD1-B5FB-2E8B2D2A04BC,ENROUTE LOW,0,0,1,0,1,0
-76.320122222,37.586638889,356,820CA2B1-7411-4820-B753-79D52E82F53D,1,STEIN INT*VA*K6,37-35-11.900N,076-19-12.440W,323,RAD,143,R,,,6594AF86-8EA3-49D9-A873-B98A6F0156C0,1,700409F1-712B-443A-B6ED-8ACB5191E579,ENROUTE LOW,0,0,1,0,0,0
-98.705755278,30.2067594440001,357,BDEC99DC-8911-4847-9B09-020533B0BFF6,2,STONEWALL VORTAC*TX,,,345,RAD,165,R,,,3BE33743-EA8F-409C-83AC-36488E7781B2,0,3BE33743-EA8F-409C-83AC-36488E7781B2,ENROUTE LOW,0,0,1,0,0,0
-87.3229111109999,42.3091416670001,358,DE1C5ECA-3573-433C-86B5-7A73D443E41B,1,STORY INT*IL*K5,42-18-32.910N,087-19-22.480W,81,RAD,261,R,,,66D159AC-30FF-4F7C-B247-34B8DA010165,1,724E53EE-3CDF-4EC4-B66B-89B7392FEFF6,ENROUTE LOW,0,0,1,0,0,0
-87.364991667,43.14365,359,AB4BF1CF-77E9-4A33-8EF1-BFB4A97A3CB4,1,SUDDS INT*WI*K5,43-08-37.140N,087-21-53.970W,85,RAD,265,L,,,CAD89460-A134-4DE3-9CD7-87F8C8A2AB9E,1,14871F2F-A640-495B-A262-197336A3FE42,AREA|ENROUTE LOW,0,0,1,0,1,0
-93.871272222,36.6029,360,8E4D7EB9-5871-4244-8EB8-27743EA92895,1,SUEEY INT*MO*K3,36-36-10.440N,093-52-16.580W,25,RAD,205,R,,,09D90B8C-D898-4371-99B0-0C65B3BF8EF0,1,11019D7C-AE11-45DB-80D2-94B12011703F,ENROUTE LOW,0,0,1,0,0,0
-119.960041667,46.294875,361,736BEDF9-46F3-49BE-8354-ACF6E7F34796,2,SUNED INT*WA*K1,46-17-41.550N,119-57-36.150W,108,RAD,288,R,,,AAB47589-60A8-4FB5-B00F-A250AF8CE3A9,1,F6705E44-8E54-4B8A-8285-EDF3F7712F0C,ENROUTE LOW|STAR,0,0,1,0,0,0
-93.862308333,36.267658333,362,BFF3DC95-7783-4532-99CA-CDDCEB38571E,1,SPRAY INT*AR*K4,36-16-03.570N,093-51-44.310W,80,RAD,260,R,,,FDD4373F-7A60-41CC-868F-A26C250C9FED,1,11019D7C-AE11-45DB-80D2-94B12011703F,ENROUTE LOW,0,0,1,0,0,0
-88.4798111109999,30.6728000000001,363,8BC2A87B-BCDE-4B0A-AE75-624BABBED10C,1,SQWID INT*MS*K7,30-40-22.080N,088-28-47.320W,238,RAD,58,R,,,B30A0239-3F8F-4BE0-889B-4B15AA8E1C42,1,4BC50DD0-9AF0-4CB1-B029-D09936F4A1D1,ENROUTE LOW,0,0,1,0,0,0
-81.857725,36.3821194440001,364,CD6A3E1F-6876-47AE-8B15-05AE830BBD03,1,STAIN INT*TN*K7,36-22-55.200N,081-51-28.400W,108,RAD,288,R,,,FB539336-26C7-4934-8E6B-91002227D9A5,1,6B80FFE8-8E3D-4754-89BC-DFE70EAB436C,ENROUTE LOW,0,0,1,0,0,0
-74.869030278,40.9958197220001,365,C65B2FC8-B887-42D6-9F9C-9EF63D391212,1,STILLWATER VOR/DME*NJ,,,305,RAD,125,L,,,119A961A-39F7-4FCC-9762-BB8A83E7860B,0,119A961A-39F7-4FCC-9762-BB8A83E7860B,ENROUTE LOW,0,0,1,0,0,0
-79.1040055559999,36.1521472220001,366,CAEDFEFB-383C-4F20-9A0C-7E9E6DDF87BD,1,STUKI WP*NC*K7,36-09-07.730N,079-06-14.420W,244,OTHER,64,L,,,37F5E941-670C-47B0-960B-A12E7DF70544,1,,ENROUTE HIGH,0,0,0,1,0,0
-89.824466667,38.5243,367,C7152B5C-F527-4BD6-A2CC-42E49E736CC9,1,SUGAR INT*IL*K5,38-31-27.480N,089-49-28.080W,277,RAD,277,L,,,96FE2A50-CCB5-4A7D-8AFC-A2EA9B2822B4,1,88D35276-9612-4965-9CB7-56A8A3198433,ENROUTE LOW,0,0,1,0,1,0
-150.947547222,60.7281,368,69B1D0EF-CED5-469A-83E5-71A6A36C9A95,1,SWANS INT*AK*PA,60-43-41.160N,150-56-51.170W,28,RAD,208,R,,,99D7E6C8-B8BE-4DDF-A7A3-0FE1436969A3,1,5726C960-7CBE-42A0-8C3A-0DD03AE45EBE,ENROUTE LOW|IAP,1,0,0,0,0,0
-82.760141667,33.832488889,369,19A93A2C-E2A4-4970-8921-BE01A190E5A9,1,TIGNA INT*GA*K7,33-49-56.960N,082-45-36.510W,288,RAD,108,R,,,F97C3493-83AC-4FD3-8541-F2758AA1E7C2,1,BEFAB655-E5DB-4063-9EA1-69641FBF4AC8,ENROUTE LOW,0,0,1,0,0,0
-150.105590833,62.298658333,370,9EE398E2-63C2-43FC-970F-5DEF75073A4C,1,TALKEETNA VOR/DME*AK,,,156,RAD,336,R,210,KT,F2F4F3FF-84F3-400E-A4F5-1A6527D59DFE,0,F2F4F3FF-84F3-400E-A4F5-1A6527D59DFE,ENROUTE LOW,1,0,0,0,0,0
-85.500677778,39.4567361110001,371,C36391FB-E7CB-42E8-ABD1-97396EA2AEE7,1,TARNE WP*IN*K5,39-27-24.250N,085-30-02.440W,124,OTHER,124,L,,,C6704CF9-BF84-4BBC-88A3-B26D894F6435,1,,ENROUTE LOW,0,0,1,0,0,0
-91.398488889,30.441938889,372,54E7DE65-5ABB-4EE3-8A77-BFE3EFD8F1FA,1,TATER INT*LA*K4,30-26-30.980N,091-23-54.560W,239,RAD,59,R,,,94B8BE67-1059-470E-AE4D-6911ECEF0CAA,1,519499F5-5602-4568-98BE-21ECACC877C5,ENROUTE LOW,0,0,1,0,0,0
-80.1118194439999,41.421105556,373,987589C8-CA02-44DC-A8C6-E36002FBE4B1,1,TEESY INT*PA*K6,41-25-15.980N,080-06-42.550W,102,RAD,102,R,,,560165C0-7890-49E4-B557-BD45CC111271,1,20178492-6886-4D5B-A1A0-64BEA84D545A,CONTROLLER|ENROUTE HIGH,0,0,0,1,0,0
-93.917369444,36.375802778,374,606699F2-B67C-4746-8644-F7DDB14D1C0D,1,TEEUP INT*AR*K4,36-22-32.890N,093-55-02.530W,48,RAD,228,R,,,1C4E33E9-8DD8-4342-B069-4AB254E61EFD,1,11019D7C-AE11-45DB-80D2-94B12011703F,ENROUTE LOW|IAP,0,0,1,0,0,0
-110.215347222,31.7662111110001,375,CA197361-A3E3-4D73-B6F5-EBCB9D304B74,1,TOMBS INT*AZ*K2,31-45-58.360N,110-12-55.250W,286,RAD,286,R,,,31915C88-A358-40D3-968E-E11E34A1874F,1,971E7140-1C62-4D61-867C-031F95E4226D,ENROUTE LOW|IAP|MILITARY IAP,0,0,1,0,0,0
-93.596072222,37.9392500000001,376,0957BE58-979C-40D8-94BA-DA6D9C3B6601,1,TRALE INT*MO*K3,37-56-21.300N,093-35-45.860W,336,RAD,336,R,,,BFB11FE8-547D-4EA1-B367-8EEF3DF90DF0,1,13F084FB-EFB8-49C7-98C2-1B9DBA2B9D4A,ENROUTE LOW,0,0,1,0,0,0
-79.402097222,34.4804611110001,377,14446604-A2CB-4384-B254-E47EE41FCCA6,1,TROCK INT*SC*K7,34-28-49.660N,079-24-07.550W,43,RAD,223,R,,,BCAF1D08-6D9F-47D4-8BE7-775A6B4E5261,1,DF82694C-FCCC-4AC5-9F6D-67CB1EEF85C6,ENROUTE LOW,0,0,1,0,0,0
-107.767838889,36.766533333,378,3474169A-7B03-451F-B09A-59F5DC14CC25,1,TURLY INT*NM*K2,36-45-59.520N,107-46-04.220W,72,RAD,252,R,,,94E74394-E43B-4231-974E-3DE34403AF2F,1,6E8F1ED6-C82D-44D3-B475-20C388A624F0,ENROUTE LOW,0,0,1,0,0,0
-99.8167827779999,32.235743056,379,649E7283-37A2-4129-8F42-0AE61DC968A4,2,TUSCOLA VOR/DME*TX,,,254,RAD,74,R,,,D9F8F719-AD3C-475D-8235-C6649497B4A4,0,D9F8F719-AD3C-475D-8235-C6649497B4A4,ENROUTE LOW,0,0,1,0,0,0
-76.3738861109999,39.5034527780001,380,274889F7-FE01-4DC8-8547-05155F13FD33,1,TRISH INT*MD*K6,39-30-12.430N,076-22-25.990W,45,RAD,225,R,210,KT,CDC5A92D-F77E-4568-A950-8F00E1F85642,1,DBE8DC8B-F4B5-4110-A4E5-46B62532A89D,ENROUTE LOW,0,0,1,0,1,0
-99.527436111,32.5275500000001,381,C03BB911-ED37-470D-869A-451C01E145C1,1,TRUSS INT*TX*K4,32-31-39.180N,099-31-38.770W,71,RAD,251,R,,,843F8A02-C597-45F2-AFE1-61E6F97F5AF8,1,40C8E1B9-C150-47A9-B584-5EEE27B21DE7,ENROUTE LOW,0,0,1,0,0,0
-95.788090556,36.196253611,382,6D908FB2-770C-42A9-906B-A36318D8CB26,1,TULSA VORTAC*OK,,,7,RAD,187,R,,,F452B47E-BC02-4863-82E8-FD5EAB220DD9,0,F452B47E-BC02-4863-82E8-FD5EAB220DD9,ENROUTE HIGH|ENROUTE LOW,0,0,1,1,0,0
-115.769905,34.112234444,383,BF2B6A4C-4940-4C68-BCD9-D62E37FE70FE,1,TWENTYNINE PALMS VORTAC*CA,,,75,RAD,255,L,,,4B91C5A6-D0D6-4989-8039-20A84D3E989C,0,4B91C5A6-D0D6-4989-8039-20A84D3E989C,ENROUTE LOW|IAP|SID,0,0,1,0,0,0
-114.762263889,42.6560027780001,384,2EEEEBB5-21E7-458D-A06D-189D4D9252A6,2,UYEME INT*ID*K1,42-39-21.610N,114-45-44.150W,293,RAD,113,R,,,FF7EC6A8-9F95-408D-8EC4-E12E3CC0750C,1,1074C0D3-598D-4237-B276-7C056E9AADAC,ENROUTE LOW,0,0,1,0,0,0
-81.700458333,26.808447222,385,B1B63D99-07D5-4EB9-9C16-8CAA9473D7E3,1,VASES INT*FL*K7,26-48-30.410N,081-42-01.650W,16,RAD,196,L,,,104021FD-264C-4D6C-9729-9CC0D33B5AB0,1,1F06CD00-6B6B-4059-AC46-7E6FB29DA3A0,ENROUTE LOW,0,0,1,0,0,0
-90.774605556,30.3004722220001,386,F2A706F6-806C-49FB-A5C8-168A6C4EA4DB,1,VEILS INT*LA*K4,30-18-01.700N,090-46-28.580W,321,RAD,141,L,,,766D5D98-5488-4BCB-8EEF-320D1D323EF2,1,4928C6D5-6C01-453F-ACFD-1434619ADFF5,ENROUTE LOW,0,0,1,0,0,0
-109.493302222,40.3790363890001,387,DA8F53A7-396E-4A72-BFCB-D08B00F27081,1,VERNAL VOR/DME*UT,,,142,RAD,322,R,,,16B355E3-EB4A-4992-9533-EA15BB001CA9,0,16B355E3-EB4A-4992-9533-EA15BB001CA9,ENROUTE LOW,0,0,1,0,0,0
-73.881736111,41.435327778,388,56622FCA-8257-475C-8D1C-EBABB751FC56,1,VALRE INT*NY*K6,41-26-07.180N,073-52-54.250W,203,RAD,203,R,210,KT,6D5D9EA5-B74B-4E5C-9FEC-EE3EE53CE3CE,1,7E5E6D1D-28FA-44C2-98CB-B28052ABDC1D,ENROUTE LOW,0,0,1,0,0,0
-84.717661111,38.471072222,389,D931ED50-D878-4CE0-9A3E-3CF14F9CF607,1,VOSTK WP*KY*K5,38-28-15.860N,084-43-03.580W,166,OTHER,346,L,,,4DE62C81-422F-4D9D-B363-B4621B4B4DE2,1,,ENROUTE HIGH,0,0,0,1,0,0
-94.510080556,30.392166667,390,3BA023A3-F0A2-4B21-892F-BC249DA845B4,1,VOTAW INT*TX*K4,30-23-31.800N,094-30-36.290W,25,RAD,205,R,,,A4CFC57F-20F9-4C66-A071-6FB0B7158C93,1,1EFE337E-8F59-4502-A8E0-9EAAA4259DA4,CONTROLLER|ENROUTE LOW,0,0,1,0,0,0
-84.217780556,41.222608333,391,29609881-1125-4CB3-8775-14E0CE9AD58E,1,WEEVR WP*OH*K5,41-13-21.390N,084-13-04.010W,100,OTHER,280,L,,,5944988A-E5EE-4E15-AC6F-36BA9467E900,1,,ENROUTE HIGH,0,0,0,1,0,0
-76.359938889,43.186672222,392,705388CF-B19C-4280-A1DC-02C3E8829AF7,1,WACOR INT*NY*K6,43-11-12.020N,076-21-35.780W,294,RAD,114,L,,,94FCEB46-3504-489B-A9CB-4889A64BFE8C,1,08E8E4D8-CF8C-46F1-9956-9CCAEA7BD3ED,ENROUTE LOW|IAP,0,0,1,0,0,0
-74.525019444,41.7621194440001,393,20915D5D-772A-477A-AC5E-09884AEF3FA2,1,WEARD INT*NY*K6,41-45-43.630N,074-31-30.070W,19,RAD,199,R,,,9B204689-9E0F-46B7-9674-3229D21A3CC7,1,CC5A7357-2829-4342-8506-FFD166FE302B,ENROUTE LOW,0,0,1,0,0,0
-72.592275,41.5403833330001,394,0524EED3-5A33-4D73-A97F-70CD2CB4BE70,1,WEGOT INT*CT*K6,41-32-25.380N,072-35-32.190W,31,RAD,211,L,210,KT,7A3792C0-4BD4-4B99-926B-6AA2CF6E4C0B,1,1F3AA8D1-587B-4764-B1A4-EC72A32B3A2E,ENROUTE LOW,0,0,1,0,0,0
-86.075541667,40.1047861110001,395,BB2894FE-56E6-40D6-B0D7-3A301561DB87,1,WELDO INT*IN*K5,40-06-17.230N,086-04-31.950W,37,RAD,217,R,,,15F43DD5-35F6-4A95-990E-D57C4C77942F,1,27C8CB17-5550-4163-8BBD-A9D3FD5AC815,ENROUTE LOW,0,0,1,0,0,0
-85.5044833329999,41.1866027780001,396,FA6F8D5D-8DA9-4A2D-B69C-9636B055D852,1,WERBU INT*IN*K5,41-11-11.770N,085-30-16.140W,130,RAD,130,R,,,0640F3F8-5594-4D2B-ACFE-BBDABC67A465,1,5A9DB478-6974-4D62-A3FE-E93C8BF6023D,ENROUTE LOW|IAP,0,0,1,0,0,0
-75.6894677779999,41.2728025000001,397,47D6A489-1A69-4719-ADDB-C88A72779E7A,1,WILKES-BARRE VORTAC*PA,,,190,RAD,10,R,,,30E6CF58-2ACB-4FF9-AED0-BC49386E85DE,0,30E6CF58-2ACB-4FF9-AED0-BC49386E85DE,ENROUTE LOW|IAP,0,0,1,0,0,0
-80.6760944439999,40.129136111,398,DC0BF893-18F9-47AD-86E9-036F90BF5635,1,WISKE INT*WV*K6,40-07-44.890N,080-40-33.940W,51,RAD,51,L,,,2BA136B7-4272-420D-957A-BCFAA0C6FD06,1,CF336095-D154-4E50-BFCA-7285246E15D5,ENROUTE LOW,0,0,1,0,0,0
-93.729369444,41.2265333330001,399,D912021F-E010-4DA9-BFC8-964F93ABC1D3,1,WIVEY INT*IA*K3,41-13-35.520N,093-43-45.730W,189,RAD,9,L,,,7E355EC5-E31F-47CA-94C9-A5153C3F4AC3,1,1A85A933-2B3B-44AD-A712-5D74A066FDEB,ENROUTE LOW,0,0,1,0,0,0
-71.416536111,42.2538416670001,400,C045092C-86FC-487E-8319-D233DF768D22,1,WHYBE INT*MA*K6,42-15-13.830N,071-24-59.530W,268,RAD,268,R,,,DF6F74F1-AD80-4C2B-B5E1-A7B676CE9D1B,1,BBD99300-52EC-40D9-A45E-24E539F43F67,ENROUTE LOW,0,0,1,0,0,0
-76.774866667,41.3385586110001,401,6E6D60B8-8460-45DE-B61E-71FD4873DB47,1,WILLIAMSPORT VOR/DME*PA,,,290,RAD,110,R,,,F061E95C-8FE9-4190-A32B-EFCFB38A6D51,0,F061E95C-8FE9-4190-A32B-EFCFB38A6D51,ENROUTE HIGH|STAR,0,0,0,1,0,0
-154.016683333,62.491741667,402,362EBA05-7FD5-4EC4-B1D0-BB66E8DF8DDA,1,WINOR INT*AK*PA,62-29-30.270N,154-01-00.060W,282,RAD,102,L,,,A92B671F-B98C-4FEA-A5CD-4D8354BCABF1,1,EFDF612F-76D3-4D11-8395-9B770FA36B80,ENROUTE LOW,1,0,0,0,0,0
-119.108172222,47.412930556,403,DF75CE98-BCE9-4F5B-A9FB-6535574CE28C,1,WIPES INT*WA*K1,47-24-46.550N,119-06-29.420W,60,RAD,240,R,,,D57C492F-84E4-4DFF-8E54-203C98216709,1,C79AAE5A-BCBC-4403-8A6E-B72B6B2D1604,ENROUTE LOW,0,0,1,0,0,0
-71.5070388889999,41.9505750000001,404,384F3A9A-7970-4518-A250-1BCA3C3BCC6A,1,WOONS INT*RI*K6,41-57-02.070N,071-30-25.340W,240,RAD,60,L,,,E95E60E5-B822-4652-9961-562EBB367288,1,BBD99300-52EC-40D9-A45E-24E539F43F67,ENROUTE LOW|STAR,0,0,1,0,0,0
-72.910858333,41.515725,405,77653F5C-E94F-4A1B-8D12-EDB7E48C1E37,1,YALER INT*CT*K6,41-30-56.610N,072-54-39.090W,258,RAD,258,L,210,KT,69BEB931-737A-4814-81A4-6C0DF6B4A4CF,1,0C2AC6B9-32B7-4299-ACB5-813F2F048DC2,ENROUTE LOW,0,0,1,0,0,0
-151.235638889,61.173047222,406,197A8EF9-FA88-4CF6-8A28-F7575DCD41FC,1,YONEK INT*AK*PA,61-10-22.970N,151-14-08.300W,252,RAD,72,L,,,68E01DF4-998A-424A-B661-F9019DED3658,1,FE4FD0CD-5FBA-4882-A11D-87EF5F4D5939,AREA|SID,1,0,0,0,0,0
-121.769380556,39.1238277780001,407,FFB55A5A-033B-476F-B8A1-8C40B6C1669B,1,YUBBA INT*CA*K2,39-07-25.780N,121-46-09.770W,329,RAD,149,R,,,6473F688-65E7-4859-8BA8-2B343C2023A2,1,EEE33C1D-BBB0-4108-A2C2-7B49F4077CB0,ENROUTE LOW,0,0,1,0,0,0
-151.480063889,60.4291166670001,408,4C82A2B2-08F5-4CCE-BB06-BFA823BCFE3B,1,ZIPPS INT*AK*PA,60-25-44.820N,151-28-48.230W,198,RAD,18,R,,,7D218A98-900B-4D4A-A1B9-20EAD97BDEFB,1,5726C960-7CBE-42A0-8C3A-0DD03AE45EBE,AREA|ENROUTE LOW,1,0,0,0,0,0
-96.222536111,32.5631194440001,409,5EF86064-31AB-4363-8F45-814DCB630F8C,1,ZONTO INT*TX*K4,32-33-47.230N,096-13-21.130W,173,RAD,353,R,,,B6E2B9DE-AD92-4A35-A227-A8CE8E8729AC,1,923D822B-4391-4037-A6E1-13FD5D1D2742,AREA|ENROUTE LOW,0,0,1,0,1,0
-79.2074916669999,41.6572444440001,410,F1B89B8D-1BD4-416C-B2D9-9F7B5852103B,1,ZORBO INT*PA*K6,41-39-26.080N,079-12-26.970W,287,RAD,107,L,,,3B175FC7-0944-430C-9BC5-20A1A0EB0EB9,1,EEFC30A8-3CEF-425C-B687-FD85E0AAC2E7,ENROUTE HIGH,0,0,0,1,0,0
-90.227461111,30.8876888890001,411,B3EF49F4-41A0-40C1-AC1B-BEFCADB89431,1,ZYDCO INT*LA*K4,30-53-15.680N,090-13-38.860W,173,RAD,173,R,,,D0405347-4E9D-4313-A771-CF69577BEA49,1,5F0BC62F-E1BB-4F2D-9EEB-15BAD67C3945,ENROUTE HIGH|ENROUTE LOW,0,0,1,1,0,0
-101.611316667,48.2624500000001,412,A814E695-5729-429C-AE96-01921ED6C971,1,CUDRI INT*ND*K3,48-15-44.820N,101-36-40.740W,258,RAD,78,R,,,ADF26F55-7E75-41E5-B5DC-371C66FD7468,1,1B274120-2E72-4058-A681-C955A0F9B478,ENROUTE LOW,0,0,1,0,0,0
-86.0724888889999,39.569202778,413,96EFB71B-BD60-4AA4-9B1E-DB0B821295E7,2,OZMOE INT*IN*K5,39-34-09.130N,086-04-20.960W,136,RAD,316,R,,,B57759E4-602B-4DA4-B30A-8171940D0DC9,1,27C8CB17-5550-4163-8BBD-A9D3FD5AC815,ENROUTE LOW|IAP,0,0,1,0,0,0
-100.923573333,40.454060833,414,B297E5F5-D812-4C6F-9985-5265FBC6ADF6,2,HAYES CENTER VORTAC*NE,,,69,RAD,249,L,,,8DA8153D-2772-4E13-B168-C67B30D3655C,0,8DA8153D-2772-4E13-B168-C67B30D3655C,ENROUTE HIGH,0,0,0,1,0,0
-94.677608333,35.014630556,415,C51438CD-5460-4698-A971-C36FB64FEEBC,1,KOMMA WP*OK*K4,35-00-52.670N,094-40-39.390W,37,OTHER,217,R,,,88D530AE-E572-4866-9A4D-E7901FDE7292,1,,ENROUTE HIGH|STAR,0,0,0,1,0,0
-93.523594444,34.3180944440001,416,F89C37B7-E019-4364-A203-5FC3313BF25A,1,MEEOW WP*AR*K4,34-19-05.140N,093-31-24.940W,68,OTHER,248,R,,,7AF32EDE-000E-4F46-8636-2F1A04FF7E35,1,,CONTROLLER|ENROUTE HIGH|STAR,0,0,0,1,0,0
-73.522827778,44.7017361110001,417,8D305745-041B-406E-A587-4A636C8F805C,1,PBERG WP*NY*K6,44-42-06.250N,073-31-22.180W,195,OTHER,15,R,,,FFCE6E8F-368C-43ED-8D97-5799548BB8BF,1,,ENROUTE LOW|STAR,0,0,1,0,0,0
-93.961111111,44.0022222220001,418,58E063FC-B67D-4DEE-AF07-B805AD3DFDC8,1,HSTIN WP*MN*K3,44-00-08.000N,093-57-40.000W,289,OTHER,109,L,,,BC738B05-EB60-4054-B4B6-3CE8E53B02E5,1,,ENROUTE HIGH,0,0,0,1,0,0
