OBJECTID,GLOBAL_ID,IDENT,ICAO_ID,NAME,UPPER_DESC,UPPER_VAL,UPPER_UOM,UPPER_CODE,LOWER_DESC,LOWER_VAL,LOWER_UOM,LOWER_CODE,TYPE_CODE,LOCAL_TYPE,CLASS,MIL_CODE,COMM_NAME,LEVEL_,SECTOR,ONSHORE,EXCLUSION,WKHR_CODE,WKHR_RMK,DST,GMTOFFSET,CONT_AGENT,CITY,STATE,COUNTRY,ADHP_ID,US_HIGH,AK_HIGH,AK_LOW,US_LOW,US_AREA,PACIFIC,Shape__Area,Shape__Length
1172,FE004296-D750-4E8F-B7CC-4259E3F48805,,,AMBLER CLASS E5,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,AMBLER,AK,,D8C863A6-4548-4C0D-B257-BE898E5E338B,0,0,1,0,0,0,4.91518104735496,9.17767469693777
1173,B61C4C1C-3A1D-4CD4-875A-41FEB579A08D,,,AMERICUS CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,AMERICUS,GA,,,0,0,0,1,0,0,0.0434989178013439,0.742951894489519
1174,0C9859D6-762A-4C74-8586-8F7146058F80,,,AMERY CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,AMERY,WI,,EAAFB9DE-42F8-4B2D-9159-1E69FEB42381,0,0,0,1,1,0,0.0506129465024969,0.815657848721078
1175,A656B4C5-91B7-4B96-962C-6AAB734B34E5,,,AMES CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,AMES,IA,,4EA2BE9B-FD18-4786-B2D7-54F8805AAED8,0,0,0,1,0,0,0.0509965015965008,0.81342814290536
1176,62FBEEE7-509D-447A-99A9-559837E6018A,,,ANAHUAC CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ANAHUAC,TX,,F6ACF35A-B1D1-4063-9E39-0C40B1185B01,0,0,0,1,0,0,0.0374003484282639,0.687958822877673
1177,241EAC86-CA66-4E70-AA2E-6850F2F5D981,,,ANAKTUVUK PASS CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,ANAKTUVUK PASS,AK,,,0,0,1,0,0,0,0.0907919125702392,1.95330086766789
1178,E8001EDE-4BBB-45F5-9EAE-04AC830FF503,,,ANAKTUVUK PASS CLASS E5,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,ANAKTUVUK PASS,AK,,,0,0,1,0,0,0,10.1237443716391,13.3529659200464
1179,85882FCC-F25E-4FEA-B88F-3E52C1A94730,,,ANDERSON CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,ANDERSON,IN,,,0,0,0,1,0,0,0.0480900053889854,0.78755424129011
1180,8BEF01C5-028F-4F71-BABF-A6F6608FEEB1,,,ANDERSON CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ANDERSON,SC,,,0,0,0,1,0,0,0.0518200066615009,0.812365580235809
1181,85A940F8-A00D-4684-A0B0-44D77D723337,,,ANDREWS-MURPHY CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ANDREWS-MURPHY,NC,,,0,0,0,1,0,0,0.0786062581785245,1.08090965804742
1182,A74D95B1-ABB1-4F0B-BC42-9C4C37FF622D,,,ANDREWS CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ANDREWS,SC,,B0E75D14-A271-4F6D-A75F-7F21FA00DAA8,0,0,0,1,0,0,0.087682785928564,1.18967679914154
1183,31015755-5164-40BA-941E-8961820A3CF2,,,ANDREWS CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ANDREWS,TX,,,0,0,0,1,0,0,0.0486650936568367,0.835777402005038
1184,561CA34F-376C-42BA-8484-6BD182D58806,,,ANGEL FIRE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ANGEL FIRE,NM,,,0,0,0,1,0,0,0.0432579880737194,0.816654875599044
1185,C8DD8E95-E084-4D28-BE95-EF3D4F383BAE,,,ANGEL FIRE CLASS E5,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ANGEL FIRE,NM,,,0,0,0,1,0,0,0.0819742284716085,1.32899921973038
1186,26D745D2-A827-4FF2-B3A9-D7A704E76B94,,,ANGEL FIRE CLASS E5,AA,-9998,,,,12000,FT,MSL,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ANGEL FIRE,NM,,,0,0,0,1,0,0,0.246419560558934,3.25390256793386
1187,ADFFC2A4-2A40-40C5-B20B-642C880D5871,,,ANGEL FIRE CLASS E5,AA,-9998,,,,12000,FT,MSL,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ANGEL FIRE,NM,,,0,0,0,1,0,0,0.268993441466819,3.09048263863508
1188,1A03EAF4-DE48-435B-8E11-916751B986F7,,,ANGOLA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ANGOLA,IN,,,0,0,0,1,0,0,0.0570560406260938,0.85988749479974
1189,091BFC00-8159-4154-93F7-0F480D2332EB,,,ANGOON CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ANGOON,AK,,9154FBBB-1EDC-46D8-A74C-51E0A073EEDE,0,0,1,0,0,0,0.0907808726224175,1.14507376915151
1190,0B14CAE6-849A-4C21-8944-5CAF0D8DBA23,,,ANIAK CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ANIAK,AK,,E7935C52-91CB-44C9-A3EE-161B1E35247C,0,0,1,0,0,0,0.216307109533773,2.67404031926084
1191,228647F5-09FC-4959-B197-A4288EE1E2FE,,,ANIAK CLASS E5,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ANIAK,AK,,E7935C52-91CB-44C9-A3EE-161B1E35247C,0,0,1,0,0,0,0.113969762614033,2.22333054244362
1192,8C497E3E-CFF9-445E-B7D3-423AE1A82C8D,,,ANIAK CLASS E5,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ANIAK,AK,,E7935C52-91CB-44C9-A3EE-161B1E35247C,0,0,1,0,0,0,0.0844438062849804,2.10712354602606
1193,5B1E74B0-31B1-4877-B3F4-DB5127E54E11,,,ANNISTON CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ANNISTON,AL,,D123732E-BD65-4CA9-811B-172941EA146A,0,0,0,1,0,0,0.296215147383236,2.22172292319783
1194,8B025681-7A3A-4DD7-A304-23C1E9B7CC89,,,ANTHONY CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ANTHONY,KS,,597E3CCE-37B3-471C-913C-F830CFE0C1C8,0,0,0,1,0,0,0.0527413531513048,0.95383069187328
1195,004FD06B-933F-4075-B3CF-06B4C0BE40BC,,,ANVIK CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ANVIK,AK,,,0,0,1,0,0,0,0.120645732694356,1.37090676230043
1196,895C1A7D-4049-408F-89B7-2DD28ECC6AFA,,,ANVIK CLASS E5,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ANVIK,AK,,,0,0,1,0,0,0,10.048199505406,12.5123612626371
1197,4F537855-E261-4CF5-88AB-909BC75DE647,,,APOPKA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,APOPKA,FL,,BF0FD5CF-36D0-40AF-AE78-713574164054,0,0,0,1,0,0,0.0460068810548364,0.762625830927251
1198,0CF6B503-56D1-499A-B2AC-3F3A400E57C9,,,APPLE VALLEY CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,APPLE VALLEY,CA,,,0,0,0,1,0,1,0.0732803878729555,1.08818789013525
1199,F936B318-592B-45E3-A2EC-4530538D14C8,,,APPLETON CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,APPLETON,MN,,,0,0,0,1,0,0,0.0505682088219146,0.815188774631771
1200,8922E5FC-5AC8-49A8-AABC-BC5C4484C79D,,,ARCADIA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ARCADIA,FL,,,0,0,0,1,0,0,0.0414631295598156,0.723531849280335
1201,5779EC21-5A2F-4565-A318-F00E1E84C97B,,,ARCATA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ARCATA,CA,,07A263C0-1A92-4AB4-A3DB-14FA76FC425F,0,0,0,1,0,1,0.0675647799002945,1.11933033311073
1202,411421B6-8012-46EA-A951-51BD3BC92BF0,,,ARCO CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ARCO,ID,,2F5FBA58-0EDF-4CF5-8F40-C7DE9F483FA5,0,0,0,1,0,1,0.0588572606102389,0.876466459279499
1203,A3EC64C1-990C-487B-B3F6-608CF0EE471F,,,ARCO CLASS E5,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ARCO,ID,,2F5FBA58-0EDF-4CF5-8F40-C7DE9F483FA5,0,0,0,1,0,1,0.767503753006167,4.46649877695018
1204,0BBE48A8-C1B3-4AC7-A359-F19374A528F1,,,ARCTIC VILLAGE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ARCTIC VILLAGE,AK,,06838CEE-3614-430C-80A3-0D92D5DB65A9,0,0,1,0,0,0,0.133745870794883,1.86704114886051
1205,8E6420F9-EDC0-4BD0-8F6F-C1104B402FEF,,,ARCTIC VILLAGE CLASS E5,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ARCTIC VILLAGE,AK,,06838CEE-3614-430C-80A3-0D92D5DB65A9,0,0,1,0,0,0,9.81116301134443,13.141714120754
1206,6E41533D-B953-4182-9D1D-94737FBF3D60,,,ARDMORE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,ARDMORE,OK,,DD3FCA62-082D-4947-9906-BC1B869AF94C,0,0,0,1,0,0,0.0887667460044668,1.21969128296466
1207,D7E221C3-1885-407B-83A2-8CDE337421B7,,,ARKADELPHIA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ARKADELPHIA,AR,,6C309A17-D224-43B1-9005-1A30D2E68CB6,0,0,0,1,0,0,0.0444755126657128,0.752351465275959
1208,A42E65E5-C83C-42AC-8879-9B898D4D99CD,,,ARTESIA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,ARTESIA,NM,,,0,0,0,1,0,0,0.0465934941823889,0.769310607859055
1209,43607D66-2FD8-4D30-AD13-6BCA87E08808,,,ASHEBORO CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ASHEBORO,NC,,,0,0,0,1,0,0,0.0501368711313717,0.913079918734051
1210,304FF7EC-21E9-4D63-8383-7B829A545C9F,,,ASHEVILLE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,ASHEVILLE,NC,,,0,0,0,1,0,0,0.161285148485831,1.82286203167916
1211,11A7F695-1D6C-43F0-8954-9F0173C06C29,,,ASHLAND CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,ASHLAND,KY,,,0,0,0,1,0,0,0.0585460163351854,1.13502260372701
1212,1120DFFF-C7E9-40B3-BE8F-728B1555EBAB,,,ASHTABULA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,ASHTABULA,OH,,,0,0,0,1,0,0,0.0817525857567034,1.20037948192061
1213,B7BBAE6A-7026-448C-9F44-43F8D0A719D9,,,ASTORIA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ASTORIA,OR,,510F6C02-C035-4708-B962-981463E285B1,0,0,0,1,0,1,0.160853306823356,2.05664348771909
1214,282B323F-79B6-46BD-ABBD-5BD72EE88D91,,,ATCHISON CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ATCHISON,KS,,A9249D9E-2D6A-4000-B8A6-3864E013BC60,0,0,0,1,1,0,0.0448269420589895,0.759796292977612
1215,DF7685CF-8CF1-49C2-9DB7-6606EAD91A71,,,ATHENS CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,ATHENS,GA,,,0,0,0,1,0,0,0.0623069185430722,0.890369299895208
1216,CD6270C7-A1EC-4297-A748-26B0990A9E8A,,,ATHENS CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ATHENS,OH,,,0,0,0,1,0,0,0.0866470449984718,1.16751955148582
1217,C4E03C56-1427-4EF4-AD7F-91DD42DDF240,,,ATHENS CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ATHENS,TN,,,0,0,0,1,0,0,0.106906274006178,1.16775396395456
1218,268EBDF8-C7D3-41D2-BE88-AC452100547D,,,ATHENS CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ATHENS,TX,,,0,0,0,1,0,0,0.0908092835823027,1.28854795117243
1219,4CC4E1D9-4DC9-4F2C-A63E-3B3167195386,,,ATKINSON CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ATKINSON,NE,,,0,0,0,1,0,0,0.0499060181036839,0.805491254734641
1220,27F95F53-416A-4988-9277-50F5C8CCE600,,,ATLANTA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,ATLANTA,GA,,,0,0,0,1,1,0,0.368319852987042,2.43674172404875
1221,28AE1A02-D781-454D-A7F3-1045A9CDB43C,,,ATLANTA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ATLANTA,TX,,,0,0,0,1,0,0,0.0454114569570265,0.790286642519701
1222,98C4E42D-CE2D-432B-B6C9-1A8D7A93E142,,,ATMORE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ATMORE,AL,,1EF2E4FD-2307-47D9-89F1-1790C9DCDD07,0,0,0,1,0,0,0.0430007508357448,0.738177469970135
1223,1E69DD6C-C7AF-4624-B47C-EB2B5D45F88E,,,ATWATER CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ATWATER,CA,,21A13887-0413-4B4F-8466-4E0561B1787E,0,0,0,1,0,1,0.0568262894585132,0.853121973248328
1224,6481EF33-C140-4478-AF29-3D239AA20FC6,,,ATWOOD CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ATWOOD,KS,,B5632BC4-E125-480A-9D1C-11C460C650BD,0,0,0,1,0,0,0.047902343273563,0.785722967913518
1225,269DD2C2-9D8F-4B16-BE33-59E9937FDD14,,,AUBREY CLIFFS CLASS E5,AA,-9998,,,,9000,FT,MSL,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,AUBREY CLIFFS,AZ,,,0,0,0,1,0,1,0.350059721595017,3.2832192177394
1226,9432A99B-DC75-4E31-BE3A-598F4EE8CF1B,,,AUBURN CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,AUBURN,AL,,,0,0,0,1,0,0,0.0492880697361215,0.791110020002723
1227,C408A22C-A1C8-45B9-99D9-3ADE8ED29FFA,,,AUBURN CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,AUBURN,CA,,,0,0,0,1,0,1,0.0275040687524779,0.640139267943197
1228,9B9AA487-004E-4245-949C-BD333C0F6FCC,,,AUBURN CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,AUBURN,IN,,269FCF4A-C3DF-4590-A144-E636AFE1CDA1,0,0,0,1,0,0,0.0489476321247366,0.79601367545923
1229,B2D41372-0E26-476F-9EEB-8933EEAA0347,,,AUBURN CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,AUBURN,ME,,93185B7D-B762-47FD-895B-ECF8A23FF6AD,0,0,0,1,0,0,0.0878463546839612,1.19966005263023
1230,36233A23-8B8F-4347-A2D5-B34C5071A893,,,AUGUSTA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,AUGUSTA,GA,,,0,0,0,1,0,0,0.147756936827136,1.66694746654192
1231,81957866-E797-45E5-AAA6-92175E68C157,,,AUGUSTA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,AUGUSTA,ME,,002DD8BE-CA34-495E-A60B-2B7AF1C209EA,0,0,0,1,0,0,0.113746710548185,1.38423143342698
1232,91C2AB08-662F-4374-AA35-C96BCDFBF9C6,,,AURORA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,AURORA,MO,,C0CF5F26-C83A-4CC8-BED5-22F9D30FE187,0,0,0,1,0,0,0.0475138865911049,0.853636696599798
1233,4790388A-B00E-4A9B-81B9-CCD647DCA991,,,AURORA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,AURORA,NE,,22E91233-7E1C-4298-BB15-AE683CFE3788,0,0,0,1,0,0,0.04716008351852,0.780832613618587
1234,1B2F716B-D8A3-405B-BD4F-E84D2E3F236F,,,AUSTIN CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,AUSTIN,MN,,,0,0,0,1,0,0,0.0640748162991258,0.914587564413709
1235,CE6C8D08-0977-44C4-B32C-8C2767AB20DC,,,AUSTIN CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,AUSTIN,TX,,,0,0,0,1,0,0,0.115298053364313,1.82431063646614
1236,43AF52E5-76C4-4BEF-8A48-FA0FF6C63CE1,,,AVON PARK CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,AVON PARK,FL,,,0,0,0,1,0,0,0.0429000977796932,0.73607648921952
1237,453B4988-9179-4C77-B2EC-FBDDB1492A94,,,BAD AXE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BAD AXE,MI,,,0,0,0,1,0,0,0.0590319687823921,0.878080308908658
1238,4734B261-B3BC-40CB-A773-8DA5C67F43B8,,,BAINBRIDGE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BAINBRIDGE,GA,,,0,0,0,1,0,0,0.0429811129502014,0.737989549049896
1239,6E66503A-D644-40ED-B3E8-D8757F000754,,,BAKER CITY CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,BAKER CITY,OR,,,0,0,0,1,0,1,0.0516024871531044,1.13114813492596
1240,E96A4710-6822-4C09-A005-53E00882E8AA,,,BAKER CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BAKER,MT,,,0,0,0,1,0,0,0.0997475277963531,1.1479541683689
1241,F42E86D9-B57E-4F09-AED3-5BCE248632DF,,,BAKER CLASS E5,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BAKER,MT,,,0,0,0,1,0,0,0.603539737905976,4.55892887553625
1242,CECE520F-6427-4EE8-8E98-42ECC22F1925,,,BAKERSFIELD CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,BAKERSFIELD,CA,,,0,0,0,1,0,1,0.124343391546518,1.47188444319045
1243,B9C5E016-1ADB-41C6-83D7-9B38FE5122C6,,,BALDWIN CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,BALDWIN,MI,,,0,0,0,1,0,0,0.0509791384324672,0.816135833277111
1244,F938EBF5-9AFF-4E55-BC12-52B1D809B49A,,,BALLINGER CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BALLINGER,TX,,,0,0,0,1,0,0,0.0487896707452364,0.786613309433862
1245,A9F3DBBE-7A87-4A10-BC6C-EC3FF9055ED1,,,BAMBERG CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BAMBERG,SC,,5452C0F8-4303-40C9-ADF6-DA30177BBD41,0,0,0,1,0,0,0.0414025989841775,0.725442440942014
1246,36321B37-D07F-4C0D-BCCB-AC96E7996B08,,,BANGOR CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,BANGOR,ME,,,0,0,0,1,0,0,0.111561917001836,1.39868652429135
1247,C41FFCBF-1ED8-48C3-826A-3FCA390488B5,,,BAR HARBOR CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,BAR HARBOR,ME,,,0,0,0,1,0,0,0.113640753686923,1.40047167248524
1248,7285E651-1C44-46E3-8DE4-4A98953AC638,,,BARABOO CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BARABOO,WI,,,0,0,0,1,0,0,0.223000917843592,2.31505122041698
1249,D9DE18D3-3D1A-4C74-A73C-0BE0A1F1ADCC,,,BARDSTOWN CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BARDSTOWN,KY,,,0,0,0,1,0,0,0.0487727513900609,0.860813657584899
1250,87F83F2E-C6BC-4E9E-A437-E289E1BEC8DF,,,BARKING SANDS CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,BARKING SANDS,HI,,,0,0,0,0,0,1,0.0243874845380105,0.699147073163489
1251,C290084F-E050-44F2-9101-D94E6E655F52,,,BARNESVILLE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BARNESVILLE,OH,,F78D7DFD-4732-4DBE-AD55-B8363DF916F6,0,0,0,1,0,0,0.0465481044220724,0.774716267423549
1252,76357FAD-BFA4-4660-8BC0-3271338E2BA7,,,BARNWELL CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BARNWELL,SC,,2A9E9E5A-9C69-48E2-AD66-85F5D9D5A3D6,0,0,0,1,0,0,0.0510879918679166,0.805809379087722
1253,4709BF3A-2B16-47E4-AC3C-2A1A1386C1EE,,,BARTLESVILLE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,BARTLESVILLE,OK,,,0,0,0,1,0,0,0.0948622366913696,1.34216743251542
1254,C97AD0C0-1267-4905-8735-164C90DD7A4D,,,BASS HARBOR CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BASS HARBOR,ME,,,0,0,0,1,0,0,0.0437050553389327,0.756254557271342
1255,6BC782C6-A661-4A9B-94F5-864B158DD712,,,BASTROP CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BASTROP,LA,,AB1DD2F2-2E87-4F2A-8956-27A8E6D7BD54,0,0,0,1,0,0,0.0465421620781399,0.768842165905953
1256,C5C37B01-B169-44BE-88C7-C2303E347AB4,,,BATAVIA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BATAVIA,NY,,,0,0,0,1,0,0,0.053422242449642,0.834102639977357
1257,F0EBF055-C6A5-4432-9C1C-6737A2EFE599,,,BATESVILLE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BATESVILLE,AR,,74CA3A8E-D2AA-4A02-A432-987B12CF7C2C,0,0,0,1,0,0,0.101537231574639,1.23668112755861
1258,8FF0CC74-E5E8-4562-AFAA-5876B0763DA4,,,BATESVILLE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BATESVILLE,IN,,,0,0,0,1,0,0,0.0475661440211752,0.782423727184667
1259,EA5F946B-7896-4CEA-BCF9-27377D86C0CE,,,BATESVILLE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BATESVILLE,MS,,,0,0,0,1,0,0,0.0446140976289371,0.753689500636923
1260,A7CD464D-C8DB-4416-8A8B-D826F9B25032,,,BATON ROUGE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BATON ROUGE,LA,,0158F8BE-01B1-489E-88E9-9310332EE29C,0,0,0,1,0,0,0.0837791033807207,1.24251699840548
1261,C42A24B4-2AA3-48D8-94BD-BB6A1790DEA4,,,BATTLE CREEK CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BATTLE CREEK,MI,,DB1FA536-4CB4-4FFC-9353-9C288A777F3C,0,0,0,1,0,0,0.063043933502513,1.02331077085893
