OBJECTID,FAA_ID,ICAO_ID,DESIGNATOR,SURFACE,TWY_OPER,Shape__Area,Shape__Length
1259,EWR,KEWR,U_Y_RK,1,2,6.0643394840694e-07,0.00342534873384905
1260,EWR,KEWR,B,1,2,4.37791955396061e-08,0.000937812329592026
1261,JFK,KJFK,A,1,2,6.97584482207449e-07,0.00687046389448901
1262,JFK,KJFK,SB,1,2,1.90807143334026e-06,0.0085519660193475
1263,JFK,KJFK,NC,1,2,6.89594322937984e-08,0.00119045942154883
1264,JFK,KJFK,NB,1,2,8.38993794794254e-08,0.00125979984968475
1265,JFK,KJFK,NB,1,2,1.07303333321193e-07,0.0015191215219192
1266,JFK,KJFK,NC,1,2,1.13739556529234e-07,0.0015622444126258
1267,JFK,KJFK,SA,1,2,1.70538460021654e-07,0.00183228288044782
1268,JFK,KJFK,JB,1,2,2.69014217364055e-07,0.00291198334245129
1269,JFK,KJFK,J,1,2,1.37657707455219e-07,0.00171213339912648
1270,JFK,KJFK,G,1,2,1.33786898004473e-07,0.00166370794239296
1271,JFK,KJFK,H,1,2,1.29309455587645e-07,0.00162963019141091
1272,JFK,KJFK,MA,1,2,1.19772203046112e-07,0.00173940895277861
1273,JFK,KJFK,MA,1,2,1.3325367685408e-07,0.00171298431205279
1274,JFK,KJFK,A,1,2,2.63057221585022e-07,0.00290284109670973
1275,JFK,KJFK,A_M,1,2,5.40888811581888e-07,0.00308103812356584
1276,JFK,KJFK,A_NA,1,2,3.44672114717393e-07,0.0023601961715157
1277,JFK,KJFK,PD,1,2,1.90103024345738e-07,0.00184522844978135
1278,JFK,KJFK,UNK,1,2,5.58839019504376e-08,0.000958888996380737
1279,JFK,KJFK,UNK,1,2,1.14867374171462e-07,0.0015214748373338
1280,JFK,KJFK,S_UNK,1,2,3.19966736333707e-07,0.00234365029787284
1281,EWR,KEWR,U,1,2,8.19724499294752e-08,0.00126240489960739
1282,EWR,KEWR,RK,1,2,1.04585697824344e-07,0.00151196488354199
1283,EWR,KEWR,B,1,2,1.41519062961393e-07,0.00177172139311453
1284,EWR,KEWR,RK,1,2,1.64941548551345e-07,0.00218047214601176
1285,JFK,KJFK,A_Q_MB,1,2,3.92431274753857e-07,0.00292778120048853
1286,JFK,KJFK,K,1,2,2.61666171547277e-07,0.00254412725847758
1287,JFK,KJFK,B,1,2,1.20099125085898e-07,0.00166210543030592
1288,JFK,KJFK,KD,1,2,2.29388348213641e-07,0.00251652722220925
1289,JFK,KJFK,KE,1,2,2.78054630536897e-07,0.00329704067065867
1290,JFK,KJFK,B,1,2,1.43455856361531e-07,0.00176226563317219
1291,JFK,KJFK,B,1,2,1.91504736977554e-07,0.00209140193334401
1292,JFK,KJFK,B_MA,1,2,3.89258361969784e-07,0.00289131978838831
1293,JFK,KJFK,SB,1,2,8.90950538692814e-08,0.00133788119624055
1294,JFK,KJFK,S,1,2,8.28599906712766e-08,0.0013059236104576
1295,JFK,KJFK,S_SB,1,2,3.75765136180484e-07,0.00259554924523772
1296,JFK,KJFK,S,1,2,6.24827210500903e-08,0.00101797543452547
1297,JFK,KJFK,A,1,2,1.2866249963616e-07,0.00150107466716492
1298,JFK,KJFK,TB,1,2,9.46259094396912e-08,0.00147528935417994
1299,JFK,KJFK,TB,1,2,1.18787748338255e-07,0.00148556450216772
1300,JFK,KJFK,B_TB,1,2,2.38870363862206e-07,0.00196824372459461
1301,JFK,KJFK,A_TB,1,2,4.34548663795498e-07,0.00256112415402861
1302,JFK,KJFK,TA,1,2,9.80876910076922e-08,0.0015100884067354
1303,TEB,KTEB,L,1,2,2.58353409093165e-07,0.00250377828284878
1304,JFK,KJFK,J,1,2,2.77788631563818e-07,0.00322547640691649
1305,JFK,KJFK,P,1,2,4.01658034054897e-07,0.00420815681804532
1306,JFK,KJFK,N,1,2,1.2993146663318e-07,0.00155701438280574
1307,JFK,KJFK,B_M,1,2,6.52553433044801e-07,0.00413619362581407
1308,TEB,KTEB,Q,1,2,3.87206910090754e-07,0.00461521000571279
1309,TEB,KTEB,UNK,1,2,4.10855437080714e-08,0.00107524808275127
1310,TEB,KTEB,Q,1,2,6.23923257902365e-08,0.0010731843632982
1311,JFK,KJFK,S,1,2,6.45034619554258e-08,0.00115795525824357
1312,JFK,KJFK,S_UNK,1,2,1.11485705127715e-07,0.00136268783916079
1313,EWR,KEWR,B,1,2,2.73130706397381e-07,0.00292107100908813
1314,EWR,KEWR,A_RJ,1,2,3.48287982994931e-07,0.00225793734507671
1315,JFK,KJFK,MD,1,2,5.24192355379899e-07,0.00518742829590205
1316,JFK,KJFK,B,1,2,1.51750932667928e-07,0.00196892502384743
1317,JFK,KJFK,A_TA,1,2,5.22654806815737e-07,0.0029332431755957
1318,JFK,KJFK,PA,1,2,3.8909512699737e-07,0.0038651418679863
1319,TEB,KTEB,G_P,1,2,2.44643483863355e-07,0.00225901665301677
1320,TEB,KTEB,C_P,1,2,2.47874400081949e-07,0.00232708308026065
1321,TEB,KTEB,P,1,2,5.4842967978086e-07,0.00616500996572114
1322,HPN,KHPN,A_J,1,2,4.9294996659361e-07,0.00296673302455272
1323,EVV,KEVV,UNK,1,2,2.66537262059345e-07,0.00264208128821027
1324,LGA,KLGA,B,1,2,1.46881120599573e-08,0.000554321229769807
1325,LGA,KLGA,P,1,2,2.62130015471485e-08,0.000706887164151483
1326,TEB,KTEB,P,1,2,1.84060581887024e-07,0.00229724267663508
1327,TEB,KTEB,H_P,1,2,2.49371415711463e-07,0.00251715665622333
1328,JFK,KJFK,E,1,2,1.69516050094101e-07,0.00218754663120247
1329,JFK,KJFK,YA,1,2,2.26385152886019e-07,0.00249312187485911
1330,JFK,KJFK,YA_ZA,1,2,4.6943122963914e-07,0.00294366077070468
1331,JFK,KJFK,B,1,2,1.565936612654e-07,0.00194666017835485
1332,MIA,KMIA,N_N7,1,2,3.61536668291531e-07,0.00248262764475002
1333,MIA,KMIA,N,1,2,3.48624553225818e-07,0.00317310470322373
1334,MIA,KMIA,N_N6,1,2,3.64299462213096e-07,0.00246488785255784
1335,MIA,KMIA,N7,1,2,4.44960235213444e-08,0.00113083401650948
1336,MIA,KMIA,N,1,2,2.07609614716678e-07,0.00219197965653494
1337,JFK,KJFK,FA,1,2,1.28996395425018e-06,0.0131593694235852
1338,JFK,KJFK,F,1,2,1.41629638388159e-06,0.0116230568319715
1339,JFK,KJFK,YA,1,2,5.2262298835988e-07,0.00480481169768231
1340,MIA,KMIA,N_HH,1,2,3.53282831180163e-07,0.00249262428346602
1341,VRB,KVRB,A_UNK,1,2,8.28512105258833e-08,0.00154620985021591
1342,JFK,KJFK,ZA,1,2,3.60880724384512e-07,0.00328401613655179
1343,JFK,KJFK,DB,1,2,3.76170040276846e-07,0.00324834514997319
1344,VRB,KVRB,A,1,2,2.53249882471024e-07,0.00375496347947645
1345,VRB,KVRB,UNK,1,2,1.43592229521691e-08,0.000538734346743683
1346,VRB,KVRB,A,1,2,4.44336814408447e-08,0.000923474133152394
1347,JFK,KJFK,DA,1,2,1.30464066505805e-07,0.00171766009529967
1348,JFK,KJFK,B,1,2,2.4422981109197e-07,0.00275365484847733
1349,JFK,KJFK,B_DA,1,2,3.0234548916569e-07,0.00234107560546644
1350,MIA,KMIA,L9,1,2,2.41734804876451e-07,0.00256530718422702
1351,MIA,KMIA,M,1,2,5.99152882325288e-08,0.00107791588638294
1352,MIA,KMIA,V,1,2,5.25358832387766e-08,0.00128162272207392
1353,MIA,KMIA,T,1,2,2.51140590989962e-07,0.00254171733209701
1354,MIA,KMIA,S,1,2,2.58260533325325e-07,0.00250407674133237
1355,MIA,KMIA,U,1,2,3.3890231091252e-07,0.00286680100910528
1356,MIA,KMIA,HH,1,2,1.10825069054351e-06,0.00793746190643004
1357,MIA,KMIA,Y,1,2,3.74874984708853e-08,0.000989628893667347
1358,MIA,KMIA,N,1,2,4.21891769419175e-08,0.00096487623819782
1359,MIA,KMIA,N_Y,1,2,5.02163540064781e-07,0.00276751000952082
1360,MIA,KMIA,Y,1,2,7.36495922568949e-08,0.00140941503950188
1361,MKG,KMKG,E,1,2,1.43572138809611e-07,0.00202383631090734
1362,MKG,KMKG,B,1,2,1.31200058772069e-07,0.00195449139536719
1363,MKG,KMKG,B,1,2,1.37582402990298e-07,0.00188458645984323
1364,JFK,KJFK,EE,1,2,2.67315726887318e-07,0.00287341632894676
1365,MIA,KMIA,L,1,2,5.74540459527539e-07,0.00518743121179804
1366,MIA,KMIA,L_L9,1,2,8.18675117728734e-07,0.00390399721358652
1367,MIA,KMIA,L,1,2,1.7473732685791e-07,0.0018611102317123
1368,MIA,KMIA,U,1,2,5.36858762776801e-07,0.00539945852054637
1369,MIA,KMIA,T_T8,1,2,5.08968581877656e-07,0.00322140214488442
1370,MIA,KMIA,P,1,2,8.20500825685078e-08,0.00137959680848844
1371,MKG,KMKG,K,1,2,1.51308648332904e-07,0.00212118701524813
1372,MKG,KMKG,B_K,1,2,3.49629788181857e-07,0.0027692566600968
1373,MKG,KMKG,UNK,1,7,1.90458524070014e-07,0.00280237585486354
1374,JFK,KJFK,C,1,2,1.01538115368852e-07,0.0014188420169304
1375,JFK,KJFK,E,1,2,1.71995772904436e-07,0.00242080267310551
1376,JFK,KJFK,DB,1,2,2.25579574669038e-07,0.00260754767742844
1377,MIA,KMIA,L7,1,2,9.18310702632927e-07,0.0068341139037668
1378,MIA,KMIA,L_L7,1,2,1.12799291043797e-06,0.00493212820321869
1379,MIA,KMIA,N_JJ,1,2,5.11189959491194e-07,0.00281244175079017
1380,VRB,KVRB,UNK,1,2,1.36179836270414e-08,0.00052209679756867
1381,MIA,KMIA,T_U_V,1,2,6.48696570085261e-07,0.00371908485480333
1382,VRB,KVRB,A_UNK,1,2,8.20236748591552e-08,0.00127043024526019
1383,VRB,KVRB,A,1,2,2.27977821877501e-07,0.00330582036242601
1384,JFK,KJFK,K2,1,2,2.87311928248712e-07,0.00289524195842449
1385,JFK,KJFK,K3,1,2,2.80755167447744e-07,0.00307865556220067
1386,JFK,KJFK,A,1,2,1.80534041900127e-07,0.00215258141226933
1387,JFK,KJFK,FB,1,2,4.84533406245853e-07,0.00401158646084404
1388,JFK,KJFK,B_KE,1,2,4.72110929588491e-07,0.00263143902457415
1389,JFK,KJFK,A,1,2,1.38460438937199e-07,0.00176121207952835
1390,JFK,KJFK,B,1,2,1.57773644073045e-07,0.0019876665800891
1391,MIA,KMIA,S_T4,1,2,8.08283451649017e-07,0.00467056915132874
1392,MIA,KMIA,S4,1,2,1.12987616041711e-07,0.00232670564274228
1393,MIA,KMIA,T_S4,1,2,5.34272123958843e-07,0.00323416124551527
1394,MIA,KMIA,S,1,2,1.55076691044087e-06,0.0151440372116089
1395,MIA,KMIA,M_JJ,1,2,6.78553381281549e-07,0.00355183743905271
1396,MIA,KMIA,JJ,1,2,5.0350078745643e-08,0.00130312046849939
1397,MIA,KMIA,P,1,2,5.88243437960045e-07,0.00584602016902549
1398,JFK,KJFK,A_MA,1,2,5.40060290650339e-07,0.00320146815981429
1399,JFK,KJFK,KF,1,2,8.73388335638145e-08,0.00127048749689363
1400,JFK,KJFK,A_KF,1,2,4.06840525922188e-07,0.00260573676293542
1401,JFK,KJFK,KE,1,2,1.25739407499329e-07,0.00181809924435437
1402,JFK,KJFK,A_KE,1,2,2.90367226176563e-07,0.00230349651691976
1403,JFK,KJFK,KD,1,2,7.35025858923481e-08,0.00124924647790766
1404,JFK,KJFK,B,1,2,1.17184751819745e-07,0.00153657743640665
1405,JFK,KJFK,B_KD,1,2,4.59214118339775e-07,0.00270531756014438
1406,JFK,KJFK,K,1,2,1.65381149632576e-07,0.0017730277779709
1407,MIA,KMIA,T_S3,1,2,2.8462444758297e-07,0.00227861069290638
1408,MIA,KMIA,T,1,2,2.76851551461732e-07,0.0027795687852547
1409,MIA,KMIA,S3,1,2,3.51603830495151e-08,0.00109614662431043
1410,MIA,KMIA,S,1,2,7.93788672143018e-07,0.00408400767290052
1411,MIA,KMIA,S_S3,1,2,6.94061365637266e-07,0.00328871250642745
1412,MIA,KMIA,Z,1,2,4.94392209928135e-07,0.00484581355431591
1413,ORD,KORD,C,1,2,4.39251768170196e-07,0.00403111181938868
1414,ORD,KORD,Z,1,2,1.5075356264993e-06,0.0123435962777543
1415,ORD,KORD,K,1,2,3.72760141170714e-07,0.0032895752129002
1416,ORD,KORD,SS2,1,7,4.08836143408337e-07,0.00374841660705697
1417,ORD,KORD,Z_SS2,1,2,4.28293376826538e-07,0.00275023681538569
1418,MIA,KMIA,P_JJ_HH,1,2,9.64685221343533e-07,0.00495995332652971
1419,MIA,KMIA,Q,1,2,6.44099460652553e-07,0.00638006297169405
1420,ORD,KORD,K_Z,1,2,5.26663618841128e-07,0.00304193782554915
1421,JFK,KJFK,KF,1,2,1.28536346533873e-07,0.00168066473062415
1422,TEB,KTEB,G_Q,1,2,3.82413327316977e-07,0.00281568448922389
1423,TEB,KTEB,Q,1,2,4.32914961324884e-07,0.00538246082940374
1424,TEB,KTEB,G,1,2,7.78185480600007e-07,0.00744948004805823
1425,JFK,KJFK,A_KD,1,2,2.42686527862027e-07,0.00210404356427393
1426,MIA,KMIA,M_Z,1,2,7.89374668519797e-07,0.00389795747701883
1427,MIA,KMIA,Z,1,2,4.95588351825688e-08,0.00123223032786902
1428,MIA,KMIA,N_Z,1,2,7.17703179227425e-07,0.0037524451843788
1429,MIA,KMIA,Z,1,2,4.61128911548314e-08,0.00122315667014695
1430,VRB,KVRB,UNK,1,2,6.35988739276783e-09,0.000346712953030541
1431,VRB,KVRB,A2,1,2,9.31405168729318e-08,0.00178899043832119
1432,VRB,KVRB,A_A2_UNK,1,2,1.5590036325959e-07,0.00192913712976111
1433,ORD,KORD,A1,1,2,6.9746504900714e-07,0.00497103406172151
1434,ORD,KORD,J1,1,2,1.13980530197511e-06,0.00723386025472484
1435,ORD,KORD,UNK,1,7,2.62673116202539e-06,0.00938761521856592
1436,ORD,KORD,U,1,2,2.37555762091363e-06,0.0138417858442494
1437,ORD,KORD,Q,1,7,6.60940724941939e-07,0.00505801841804473
1438,EWR,KEWR,P_W,1,2,5.39306535345639e-07,0.00302919746465381
1439,EWR,KEWR,EE,1,2,9.30240275920369e-07,0.00816247800101134
1440,EWR,KEWR,A,1,2,7.52842105489204e-07,0.00673855054738888
1441,ORD,KORD,G,1,2,1.53305101532886e-06,0.013528125423993
1442,ORD,KORD,U,1,2,1.29442234663574e-07,0.00170260734633542
1443,ORD,KORD,U_U2,1,2,2.40055509137527e-07,0.00217019920092722
1444,ORD,KORD,U,1,2,3.12503509819484e-07,0.00350426378763287
1445,MIA,KMIA,Z,1,2,1.428078561308e-07,0.00178217576668225
1446,MKG,KMKG,E,1,2,5.19952339441234e-07,0.00659252318177088
1447,MKG,KMKG,E,1,2,8.49920252362843e-08,0.00126448331483099
1448,MIA,KMIA,M_N7,1,2,3.67824458297888e-07,0.00246791083903854
1449,MIA,KMIA,M,1,2,3.90487271385853e-07,0.00324826340343745
1450,MKG,KMKG,B_C,1,2,1.32739074565347e-07,0.00155263728425593
1451,JFK,KJFK,GG,1,2,3.86621565451675e-07,0.00419045472223321
1452,EWR,KEWR,Z1,1,2,2.24984190312638e-07,0.00250842132217042
1453,EWR,KEWR,Z_Z1,1,2,1.21703577379145e-07,0.00151387749795418
1454,EWR,KEWR,Z,1,2,2.72942991520753e-07,0.00277878829322013
1455,EWR,KEWR,Z_Z2,1,2,3.85000309164468e-07,0.00255947326115431
1456,JFK,KJFK,DA,1,2,1.05790541172698e-07,0.00160903198200784
1457,MIA,KMIA,M_M11_N13_UNK,1,2,8.43577210926996e-07,0.00439573612555861
1458,MIA,KMIA,W,1,2,1.41783855397634e-07,0.00155229917726154
1459,MIA,KMIA,N9,1,2,7.45488733925638e-08,0.00140450200153751
1460,MIA,KMIA,M7,1,2,5.50584493277007e-07,0.00506775046717617
1461,MIA,KMIA,N8,1,2,7.88879000448647e-08,0.00143411339390797
1462,MIA,KMIA,M_M7_N8,1,2,7.88201537709962e-07,0.00403091770716634
1463,JFK,KJFK,WW,1,2,5.39534168236475e-07,0.00495251796062236
1464,JFK,KJFK,U,1,2,7.27372389740851e-07,0.00565625939984838
1465,JFK,KJFK,V,1,2,3.7597418848373e-07,0.00335283354499286
1466,JFK,KJFK,D,1,2,1.13029834517605e-07,0.00167253183509383
1467,JFK,KJFK,DB,1,2,1.22214810643418e-07,0.00165382881555907
1468,MIA,KMIA,W,1,2,6.87834969703705e-07,0.00494247151261837
1469,MIA,KMIA,W_Y2,1,2,6.04817513554651e-07,0.00304606796645825
1470,MIA,KMIA,W,1,2,7.97716094205064e-08,0.00161477745090497
1471,MIA,KMIA,M,1,2,2.89718889795454e-07,0.00267728615130561
1472,MIA,KMIA,S,1,2,1.07562621178003e-07,0.00135877187786117
1473,MIA,KMIA,UNK,1,2,5.92469492607711e-07,0.00298872468437693
1474,MIA,KMIA,S_U,1,2,3.37255186097507e-07,0.00254756854917778
1475,MIA,KMIA,U,1,2,1.740174928027e-07,0.00219737517274552
1476,MIA,KMIA,U,1,2,9.00799234258495e-08,0.0012520784361176
1477,MIA,KMIA,T,1,2,4.15772626603458e-07,0.00360658867636135
1478,JFK,KJFK,W,1,2,2.8256466094766e-07,0.0032179776347639
1479,JFK,KJFK,D,1,2,3.49659370203585e-07,0.00360172108239545
1480,JFK,KJFK,K_K3,1,2,4.6196006439625e-07,0.00292957234195846
1481,PBI,KPBI,C_D,1,2,7.40250470698811e-07,0.00416819153138764
1482,PBI,KPBI,A,1,2,4.61906366707593e-07,0.0033711435725731
1483,PBI,KPBI,B_B3,1,2,3.02940738796959e-07,0.00237341899019433
1484,JFK,KJFK,A,1,2,1.13346483583947e-07,0.00155748866208415
1485,JFK,KJFK,A,1,2,2.40389937998921e-07,0.00269653322037788
1486,JFK,KJFK,A_DB,1,2,3.15829311148264e-07,0.00243048471906816
1487,JFK,KJFK,E,1,2,2.21165919356281e-07,0.0022674381902614
1488,JFK,KJFK,C7,1,2,9.55190941218315e-08,0.00152470378076046
1489,JFK,KJFK,C_C7,1,2,2.25681177729638e-07,0.0021099749610121
1490,JFK,KJFK,C,1,2,4.24065307282756e-07,0.00440088551163613
1491,MKG,KMKG,C,1,2,1.31452680973004e-07,0.00204064256872584
1492,CDV,PACV,D_L,1,2,2.00566743501635e-07,0.00214077274380336
1493,CDV,PACV,D,1,2,3.58178112946916e-07,0.0068303697093838
1494,MKG,KMKG,C,1,2,3.89713932236191e-08,0.000810674391178037
1495,MIA,KMIA,S2,1,2,3.847214036512e-07,0.00284377138589756
1496,MIA,KMIA,S1,1,2,2.70681404846091e-07,0.0022742559573929
1497,MIA,KMIA,S1,1,2,1.11946746983449e-07,0.00136388513250417
1498,MIA,KMIA,S2,1,2,1.83521024155198e-07,0.00172199476293629
1499,MIA,KMIA,Q_JJ,1,2,7.06578663412817e-07,0.00367060710141398
1500,MIA,KMIA,Z,1,2,5.44265919000253e-07,0.00608385344892933
1501,JFK,KJFK,K,1,2,9.21650575802513e-07,0.00726104785001102
1502,JFK,KJFK,K,1,2,1.95976013230015e-07,0.00255239016655793
1503,JFK,KJFK,K4,1,2,2.72649086856258e-07,0.00303131748286311
1504,JFK,KJFK,W,1,2,3.07899553554647e-07,0.00320649354795353
1505,JFK,KJFK,C,1,2,2.54902246431959e-07,0.00281663530178778
1506,JFK,KJFK,D,1,2,2.81914573744841e-07,0.00348633490250249
1507,JFK,KJFK,C_D,1,2,4.34955024448958e-07,0.00293570067024322
1508,MIA,KMIA,S_S1,1,2,3.40012388966304e-07,0.00241879528959573
1509,MIA,KMIA,V,1,2,1.78540742024058e-07,0.00189738215655598
1510,MIA,KMIA,S,1,2,1.13560159907544e-07,0.00159927334497968
1511,MIA,KMIA,S_S2,1,2,5.76018186055488e-07,0.00330700500795065
1512,MIA,KMIA,V,1,2,4.2926997302975e-07,0.00403894281852544
1513,MIA,KMIA,JJ,1,2,6.44782119107274e-07,0.00691196834286913
1514,JFK,KJFK,K_K4,1,2,7.14664521915542e-07,0.00344315046081885
1515,JFK,KJFK,K,1,2,1.07165583904871e-06,0.00880437316773775
1516,JFK,KJFK,KE,1,2,2.26560847027546e-07,0.00274415445042495
1517,JFK,KJFK,K4,1,2,2.39857063254537e-07,0.00231094502262906
1518,JFK,KJFK,K4,1,2,2.87786861008499e-07,0.00263065156311589
1519,JFK,KJFK,FB,1,2,2.1733080757258e-07,0.0022376065990253
1520,JFK,KJFK,C,1,2,8.29534418338509e-07,0.00814306583534936
1521,JFK,KJFK,B_J_K,1,2,3.5386092873263e-07,0.00235266695756951
1522,JFK,KJFK,B,1,2,3.35883386998713e-07,0.0032478868613628
1523,JFK,KJFK,A,1,2,2.78086966070887e-07,0.00282107570916408
1524,JFK,KJFK,B_K,1,2,2.72776578613861e-07,0.0022812659869235
1525,MIA,KMIA,JJ,1,2,4.53255668832761e-07,0.00477899084040765
1526,MIA,KMIA,Q_Z,1,2,7.09102085146756e-07,0.00347265053545889
1527,MIA,KMIA,P_Z,1,2,7.31469476364377e-07,0.00364664058362379
1528,MIA,KMIA,JJ,1,2,3.3318497576814e-08,0.000972839911949623
1529,MIA,KMIA,M,1,2,3.61456841346808e-07,0.00318329616363291
1530,JFK,KJFK,C,1,2,2.62976520542385e-07,0.00273746670859735
1531,JFK,KJFK,B_KF,1,2,2.57853537101276e-07,0.00215355951975581
1532,JFK,KJFK,B_J,1,2,4.61122350761678e-07,0.00273478763705844
1533,JFK,KJFK,A_J,1,2,1.53717323040509e-07,0.00163042621317392
1534,JFK,KJFK,A_K,1,2,1.82066762837059e-07,0.001710682092083
1535,JFK,KJFK,A,1,2,6.13392805038498e-08,0.00101511938604488
1536,JFK,KJFK,J,1,2,4.33331640015133e-08,0.000875765845940894
1537,EWR,KEWR,Z2,1,2,1.09629127109656e-07,0.00150677025359176
1538,EWR,KEWR,Z3,1,2,1.43440833544339e-07,0.00187266635734977
1539,EWR,KEWR,Z_Z3,1,2,3.99070309761371e-07,0.00264178368384474
1540,EWR,KEWR,Z,1,2,2.85123860521708e-07,0.0027018226279952
1541,EWR,KEWR,Z,1,2,2.78267995305892e-07,0.00280500409198671
1542,MIA,KMIA,N,1,2,4.59881086295466e-07,0.00447963896768681
1543,MIA,KMIA,M9,1,2,4.86786684098135e-07,0.00445851558237312
1544,JFK,KJFK,B_L,1,2,5.60046253175045e-07,0.00403681425894624
1545,JFK,KJFK,L,1,2,1.88831059164118e-07,0.00215111403554951
1546,JFK,KJFK,A_L,1,2,2.74204369586986e-07,0.00233827491700128
1547,JFK,KJFK,A,1,2,9.33608688408324e-08,0.0013134165402562
1548,JFK,KJFK,B,1,2,1.242447618976e-07,0.00163451697144919
1549,EWR,KEWR,Z4,1,2,4.1979546949733e-08,0.000852142607357498
1550,EWR,KEWR,Z_Z4,1,2,1.92586582492202e-07,0.00175812599673892
1551,EWR,KEWR,U,1,2,2.44103667818192e-07,0.00285522201508103
1552,EWR,KEWR,Z_U,1,2,3.16237393563346e-07,0.00244471949864509
1553,EWR,KEWR,Z,1,2,1.05724277326726e-07,0.00151899316990896
1554,ORD,KORD,B_A15,1,2,3.47616951459906e-07,0.00234072641349912
1555,ORD,KORD,D_C3,1,2,6.78796395287007e-07,0.00392974991547956
1556,MIA,KMIA,M_M9_N9,1,2,8.25301374901902e-07,0.00411745874647887
1557,MIA,KMIA,N_N9,1,2,3.94963621391906e-07,0.00271393315672749
1558,MIA,KMIA,N_N8,1,2,3.95840712951226e-07,0.00262918596200017
1559,EWR,KEWR,Z,1,2,8.96503479452804e-07,0.00931644535678279
1560,EWR,KEWR,Z5,1,2,5.4878872536232e-07,0.00622518976959266
1561,JFK,KJFK,A_DA,1,2,4.99871360701851e-07,0.00293067957400182
1562,ORD,KORD,A1_J1_SS1,1,2,5.5026824843582e-07,0.00298425169881686
1563,MIA,KMIA,N,1,2,3.56038396473468e-08,0.00087963670068386
1564,MIA,KMIA,N_N4,1,2,3.87010368308295e-07,0.00251155522637136
1565,MIA,KMIA,N,1,2,1.07932371084044e-07,0.00133730684669383
1566,ORD,KORD,K_J1,1,2,6.41762778558208e-07,0.00321313222685717
1567,ORD,KORD,A1_SS2,1,2,5.74259251158449e-07,0.00300736797450943
1568,MIA,KMIA,N_N5,1,2,3.42176946487374e-07,0.00239084651485547
1569,MIA,KMIA,N,1,2,4.83850044474821e-07,0.0043194438603712
1570,MIA,KMIA,M,1,2,5.27267364904688e-07,0.0043319475818489
1571,JFK,KJFK,FB,1,2,5.22930192037308e-07,0.00454520499886693
1572,JFK,KJFK,FB,1,2,7.55007773460981e-07,0.00567615085411761
1573,JFK,KJFK,FB,1,2,3.5196012504457e-07,0.00301680217838792
1574,JFK,KJFK,FB,1,2,4.79717829987569e-07,0.00372007234829931
1575,JFK,KJFK,F,1,2,2.64284763063427e-07,0.00292524589855813
1576,MIA,KMIA,N,1,2,7.42610023564405e-07,0.00478744357096268
1577,MIA,KMIA,N_N12,1,2,4.47166915178935e-07,0.00272650902515176
1578,MIA,KMIA,M,1,2,9.68316271610092e-08,0.00127653364895394
1579,MIA,KMIA,M11,1,2,5.20495959282705e-07,0.00319861643002232
1580,MIA,KMIA,N13,1,2,6.03175569129175e-08,0.00166323635112703
1581,JFK,KJFK,YA,1,2,1.78247508629895e-07,0.0020967206428443
1582,JFK,KJFK,YA,1,2,2.79959752903618e-07,0.00263400942671084
1583,MIA,KMIA,W,1,2,6.44500318110024e-08,0.00136741493528814
1584,MIA,KMIA,Q_W_Y,1,2,1.08396075001582e-06,0.00520800388509938
1585,MIA,KMIA,N,1,2,1.07165298079102e-07,0.0013831969984565
1586,MIA,KMIA,N,1,2,3.83918859370169e-07,0.00368623445037735
1587,MIA,KMIA,T8,1,2,5.68276896932085e-07,0.00576578229482006
1588,MIA,KMIA,T8,1,2,1.38930958173619e-07,0.00193489975603221
1589,MIA,KMIA,T,1,2,2.90624257104355e-07,0.00306940057981909
1590,MIA,KMIA,UNK,1,2,1.29999534692615e-07,0.00150148768013314
1591,MIA,KMIA,UNK,1,2,3.77290916730999e-07,0.00313792925839794
1592,MIA,KMIA,P_W,1,2,7.54654543130145e-07,0.00388409797964557
1593,MIA,KMIA,Y,1,2,5.99083735778293e-07,0.00503120147691603
1594,MIA,KMIA,M,1,2,7.02848732964112e-08,0.00119659801280961
1595,MIA,KMIA,M5,1,2,2.65919197772746e-07,0.00235153753961271
1596,MIA,KMIA,L1,1,2,7.46794799208472e-07,0.00361484162617816
1597,MIA,KMIA,Q10,1,2,4.76333852632294e-07,0.00292507985888644
1598,MIA,KMIA,K_K10,1,2,7.70479923514755e-07,0.00438815853041961
1599,MIA,KMIA,L_L2,1,2,6.70950976624628e-07,0.00347658900672355
1600,VRB,KVRB,A,1,2,9.89348299691023e-08,0.00190990023519172
1601,VRB,KVRB,A,1,2,1.60902755680457e-07,0.00254051247641974
1602,VRB,KVRB,C,1,2,2.02201273976146e-07,0.00265707229913033
1603,VRB,KVRB,A_C,1,2,2.8590461096864e-07,0.00320715029472878
1604,VRB,KVRB,D,1,2,2.03104390795322e-07,0.0023962249053081
1605,VRB,KVRB,C,1,2,3.64858469207056e-07,0.00458745550147222
1606,ORD,KORD,G_U,1,2,1.06525103767824e-06,0.00460132039787058
1607,ORD,KORD,A15,1,2,3.33064797213532e-08,0.000777774612035602
1608,MIA,KMIA,Q,1,2,2.82007079068988e-07,0.00225683778234781
1609,VRB,KVRB,C_C2,1,2,3.20396912677906e-07,0.00281298756668596
1610,VRB,KVRB,C_C1,1,2,1.43844379126706e-07,0.00177946372373448
1611,MIA,KMIA,P,1,2,2.44382135861088e-07,0.00248516453397722
1612,MIA,KMIA,Q_U,1,2,5.83336344621172e-07,0.00314088066933406
