X,Y,OBJECTID,GLOBAL_ID,IDENT,NAME,LATITUDE,LONGITUDE,WKHR_CODE,WKHR_RMK,ELEVATION,FREQUENCY,MAGVAR,MAGVAR_DAT,NAV_TYPE,TYPE_CODE,NAVSYS_ID,AWYSTRUC,CHANNEL,STATUS,VOICE,SLAVEVAR,PRIVATE,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
-151.000831389,70.2121758330001,98,18436A47-72FE-4904-8073-49D09784E9D8,UQS,NUIQSUT VILLAGE,70-12-43.833N,151-00-02.993W,H24,,38,241,19,,1,,746E51F1-C6CD-454C-9FEC-AD65AA058EC1,,,1,0,19,0,1,0,0,0,0,0
-166.798224167,68.3446308330001,99,09F601B4-EA45-4F2C-8971-8E536413E823,PHO,POINT HOPE,68-20-40.671N,166-47-53.607W,H24,,14,221,11,,1,,C1FD7BB3-A387-4E1C-B26D-9BDB5257E78B,,,1,0,11,0,1,1,0,0,0,0
-162.996293889,69.736478333,100,B741F420-3E2C-453E-8CFE-5C7C9B6211FB,PIZ,POINT LAY,69-44-11.322N,162-59-46.658W,H24,,14,362,15,,1,,964686E8-0860-4257-9CA4-1BB3814E20B7,,,1,0,15,0,1,0,0,0,0,0
-158.647566667,56.954283333,101,5FAA1E9F-2869-4B07-B06D-03C3DD663671,PDN,PORT HEIDEN,56-57-15.420N,158-38-51.240W,H24,,56,371,16,,1,,B07C07A2-0FEB-475D-A506-A2EFC6027C8B,,,1,0,16,0,1,1,0,0,0,0
-158.647566667,56.954283333,102,E46FFDCA-6E19-401E-A423-FA6641185018,PDN,PORT HEIDEN,56-57-15.420N,158-38-51.240W,H24,,56,109.5,16,,2,,B07C07A2-0FEB-475D-A506-A2EFC6027C8B,,32X,1,0,16,0,1,1,0,0,0,0
-160.51845,55.315666944,103,52AF5B6B-D2A0-4448-B98B-97F902E6A960,HBT,BORLAND,55-18-56.399N,160-31-06.219W,H24,,130.2,390,11,,1,,2CF38FFA-54DE-4192-AC2A-9F1A7C3266DA,,,1,0,11,0,1,1,0,0,0,0
-160.51845,55.315666944,104,B170B7A9-50C0-41F7-A11E-2167CE2E4806,HBT,BORLAND,55-18-56.399N,160-31-06.219W,H24,,130.2,113.2,11,,2,,2CF38FFA-54DE-4192-AC2A-9F1A7C3266DA,,79X,1,0,11,0,1,1,0,0,0,0
-170.469903056,63.6923297220001,105,9AABB44C-7816-405F-846C-F449FAEC1735,ULL,KUKULIAK,63-41-32.387N,170-28-11.651W,H24,,42.1,117.3,10,,3,,16165105-F8F9-4D14-B567-D928AFA189E3,0,,1,0,10,0,1,1,0,0,0,0
-170.469903056,63.6923297220001,106,9CA12602-678A-4088-BEC3-216AD724131A,ULL,KUKULIAK,63-41-32.387N,170-28-11.651W,H24,,42.1,117.3,10,,2,,16165105-F8F9-4D14-B567-D928AFA189E3,0,120X,1,0,10,0,1,1,0,0,0,0
-159.990828333,66.5994761110001,107,CE523DAA-9D25-41A7-8B6B-9962A8968710,WLK,SELAWIK,66-35-58.114N,159-59-26.982W,H24,,11.4,114.2,16,,3,,81A4FCD9-FEC6-42CC-9DA5-FD1B3EEE4185,0,,1,0,16,0,1,1,0,0,0,0
-159.990828333,66.5994761110001,108,400E4DCF-801F-488C-8BEB-969FC3151402,WLK,SELAWIK,66-35-58.114N,159-59-26.982W,H24,,11.4,114.2,16,,2,,81A4FCD9-FEC6-42CC-9DA5-FD1B3EEE4185,0,89X,1,0,16,0,1,1,0,0,0,0
174.060286111,52.721997222,109,50C103B6-275C-4EC6-B1F0-B41997707EAB,SYA,SHEMYA,52-43-19.190N,174-03-37.030E,H24,,60,403,3,,1,,B0531D74-B35A-49EB-B85A-91EDCB001FB9,,,0,0,3,0,1,1,0,0,0,0
174.062072222,52.7182722220001,110,E9312347-382C-4B8D-97AA-1ECB2899F872,SYA,SHEMYA,52-43-05.780N,174-03-43.500E,H24,,67.2,109,3,,3,,79809634-7588-40D9-B43B-81BDD63980B2,0,,1,0,3,0,1,1,0,0,0,0
174.062072222,52.7182722220001,111,0A06FAB4-C7BD-405A-B7B8-882D5AEC025C,SYA,SHEMYA,52-43-05.780N,174-03-43.500E,H24,,67.2,109,3,,4,,79809634-7588-40D9-B43B-81BDD63980B2,0,27X,1,0,3,0,1,1,0,0,0,0
-166.052388889,66.2580852780001,112,BCA108FA-698F-4B9C-A367-5781CC13F996,SHH,SHISHMAREF,66-15-29.107N,166-03-08.600W,H24,,13.5,365,11,,1,,9652A004-09C2-473C-8B33-12E994D33A27,,,1,0,11,0,1,0,0,0,0,0
-135.2579175,58.1709663890001,113,748FE9FA-A13C-4C0E-A16F-F4CB38E14C26,EEF,ELEPHANT,58-10-15.479N,135-15-28.503W,H24,,22,391,20,,1,,71AB3047-78C7-4A67-825B-CFFE58AB4895,,,1,0,20,0,1,1,0,0,0,0
-135.2588625,58.1776611110001,114,E6AAE42A-F599-4E35-A945-5B57011DFCCA,SSR,SISTERS ISLAND,58-10-39.580N,135-15-31.905W,H24,,40,114,20,,3,,81EA9846-B4B5-4F8F-B6AD-D1AC7B5D84E4,0,,1,0,20,0,1,1,0,0,0,0
-135.2588625,58.1776611110001,115,8E3A55B2-E167-4126-AC17-ED444DA2F57A,SSR,SISTERS ISLAND,58-10-39.580N,135-15-31.905W,H24,,40,114,20,,4,,81EA9846-B4B5-4F8F-B6AD-D1AC7B5D84E4,0,87X,1,0,20,0,1,1,0,0,0,0
-135.551312222,56.8594094440001,116,FD3EF4CA-B261-4175-835B-1D6ABE726760,BKA,BIORKA ISLAND,56-51-33.874N,135-33-04.724W,H24,,260,113.8,20,,3,,4113B17F-A07B-4891-B5CF-EE317D31A7C5,0,,1,0,20,0,1,1,0,0,0,0
-135.551312222,56.8594094440001,117,BA2CC2F1-9A96-4BF7-97BB-F8DB8C0F49C9,BKA,BIORKA ISLAND,56-51-33.874N,135-33-04.724W,H24,,260,113.8,20,,4,,4113B17F-A07B-4891-B5CF-EE317D31A7C5,0,85X,1,0,20,0,1,1,0,0,0,0
-135.365796389,57.0473477780001,118,3D546D50-9FA2-4F2C-94D0-1F4ED7852A59,IME,MOUNT EDGECUMBE,57-02-50.452N,135-21-56.867W,H24,,19.2,414,20,,1,,C7CE557D-4671-4FB2-AF34-C52929F9957A,,,1,0,20,0,1,0,0,0,0,0
-135.534353056,56.8546197220001,119,CE1D8E68-6824-4BE9-8A59-59AED4F58BA6,SIT,SITKA,56-51-16.631N,135-32-03.671W,H24,,195,358,20,,1,,2708F209-5575-4CC6-925A-056466582747,2,,1,0,20,0,1,1,0,0,0,0
-150.878762778,60.4748483330001,120,3D10A7C1-B989-484A-90E0-76D5B1750A84,OLT,SOLDOTNA,60-28-29.460N,150-52-43.548W,H24,,237.4,346,15,,1,,B33C5759-6287-4AA6-85BB-EBC8CF32E53A,,,1,0,15,0,1,0,0,0,0,0
-150.878762778,60.4748483330001,121,4D98EC58-0D88-4BD4-9655-2EC2C48D45D8,OLT,SOLDOTNA,60-28-29.460N,150-52-43.548W,H24,,237.4,115.9,15,,2,,B33C5759-6287-4AA6-85BB-EBC8CF32E53A,,106X,1,0,15,0,1,0,0,0,0,0
-155.568616667,61.10175,122,2F64CEDC-45D7-4CF0-9226-A134E7826D2A,CRN,CAIRN MOUNTAIN,61-06-06.300N,155-34-07.130W,H24,,1737,281,15,,1,,1AE07F93-1FD2-4443-9A66-D458A1CB0EE4,,,1,0,15,0,1,0,0,0,0,0
-155.634579444,61.0985797220001,123,5A3F5183-E181-48B5-B29A-32B5D8015BCC,SQA,SPARREVOHN,61-05-54.887N,155-38-04.486W,H24,,2501,117.2,18,,3,,77927D5D-F7D4-49D2-B61D-A0BB6EFFD069,0,,1,0,18,0,1,1,0,0,0,0
-155.634579444,61.0985797220001,124,9AFE6161-5878-4419-BDBA-4783F19F7C41,SQA,SPARREVOHN,61-05-54.887N,155-38-04.486W,H24,,2501,117.2,18,,2,,77927D5D-F7D4-49D2-B61D-A0BB6EFFD069,0,119X,1,0,18,0,1,1,0,0,0,0
-169.647561389,56.571906389,125,F3BF8436-73DC-41B7-B578-0E67E633C35D,SRI,PRIBILOF,56-34-18.863N,169-38-51.221W,H24,,95.2,399,7,,1,,B6FC8D1C-4C60-4B51-9C04-632F217BF76E,,,1,0,7,0,1,0,0,0,0,0
-169.647561389,56.571906389,126,76F6E054-EAB0-40BC-86E2-03C5825719DE,SRI,PRIBILOF,56-34-18.863N,169-38-51.221W,H24,,95.2,114.9,7,,2,,B6FC8D1C-4C60-4B51-9C04-632F217BF76E,,96X,1,0,7,0,1,0,0,0,0,0
-163.281894444,62.059386111,127,8C2D7F93-92CC-4320-8241-1282ADD361F9,SMA,ST MARYS,62-03-33.792N,163-16-54.850W,H24,,342.5,230,12,,1,,AF7DC5BA-594D-4BA9-A531-80B2E7080EE4,,,1,0,12,0,1,1,0,0,0,0
-170.232991944,57.156999167,128,2052FF92-B491-4596-B096-855C7BAC08B3,SPY,ST PAUL ISLAND,57-09-25.197N,170-13-58.771W,H24,,31.4,314,10,,1,,8A7388D1-8B2C-42DB-82F5-CBDFF89AD168,,,1,0,10,0,1,1,0,0,0,0
-170.232991944,57.156999167,129,41AB3F52-9068-4EFF-9334-764B82E98E58,SPY,ST PAUL ISLAND,57-09-25.197N,170-13-58.771W,H24,,31.4,109.9,10,,2,,8A7388D1-8B2C-42DB-82F5-CBDFF89AD168,,36X,1,0,10,0,1,1,0,0,0,0
-150.105590833,62.298658333,130,C03170FD-A3A4-4670-9168-99A5FA24FD45,TKA,TALKEETNA,62-17-54.161N,150-06-18.900W,H24,,568.1,116.2,19,,3,,F2F4F3FF-84F3-400E-A4F5-1A6527D59DFE,0,,1,0,19,0,1,1,0,0,0,0
-150.105590833,62.298658333,131,416B1E7F-AEA2-4858-A1A3-10BD0F3E0907,TKA,TALKEETNA,62-17-54.161N,150-06-18.900W,H24,,568.1,116.2,19,,2,,F2F4F3FF-84F3-400E-A4F5-1A6527D59DFE,0,109X,1,0,19,0,1,1,0,0,0,0
-152.177549167,65.177124722,132,C4E073F1-2914-470B-80D9-84EE548C901E,TAL,TANANA,65-10-37.649N,152-10-39.177W,H24,,393.6,116.6,19,,3,,D91E7725-3F7E-47A5-B635-FE69F7E212EA,0,,1,0,19,0,1,1,0,0,0,0
-152.177549167,65.177124722,133,ADFDBD7C-3C13-4758-8B0F-EB573D53471F,TAL,TANANA,65-10-37.649N,152-10-39.177W,H24,,393.6,116.6,19,,2,,D91E7725-3F7E-47A5-B635-FE69F7E212EA,0,113X,1,0,19,0,1,1,0,0,0,0
-167.924801667,65.561730556,134,FD1A6191-266D-4278-BE06-B14A8BCD47BA,TNC,TIN CITY,65-33-42.230N,167-55-29.290W,H24,,248,347,10,,1,,0006753A-3111-4E86-8C3D-1224450ED7BE,,,1,0,10,0,1,0,0,0,0,0
-167.924801667,65.561730556,135,C9775240-1E26-4A15-BC76-D224B0EEFCE5,TNC,TIN CITY,65-33-42.230N,167-55-29.290W,H24,,248,117.25,10,,2,,0006753A-3111-4E86-8C3D-1224450ED7BE,,119Y,1,0,10,0,1,0,0,0,0,0
-160.374085,59.064084167,136,F42647C1-0BB1-4A37-82B1-438E3A176ED8,TOG,TOGIAK,59-03-49.951N,160-22-32.402W,H24,,10.8,393,11,,1,,BC1FCA54-9CC3-4EA0-9E6A-7BA6D1A34394,,,1,0,11,0,1,0,0,0,0,0
-160.374085,59.064084167,137,89EE7386-E168-4126-944A-E78D20DDA0EF,TOG,TOGIAK,59-03-49.951N,160-22-32.402W,H24,,10.8,116.7,11,,2,,BC1FCA54-9CC3-4EA0-9E6A-7BA6D1A34394,,114X,1,0,11,0,1,0,0,0,0,0
-160.811908056,63.907710556,138,3EE82FA9-7EA5-4360-BA0A-B671C383C893,JNR,NORTH RIVER,63-54-27.758N,160-48-42.869W,H24,,14.3,382,11,,1,,9448560F-B7D8-4CEB-8E75-28E566D58F46,,,1,0,11,0,1,0,0,0,0,0
-160.684274444,63.891940278,139,215550DF-DE58-443D-8E91-8064C0E551A6,UNK,UNALAKLEET,63-53-30.985N,160-41-03.388W,H24,,436.1,116.9,15,,3,,851C56AF-FE1E-4939-88FC-F7CC545C0E7B,0,,1,0,15,0,1,1,0,0,0,0
-160.684274444,63.891940278,140,59E751A0-4607-42B5-B3FD-C43857566788,UNK,UNALAKLEET,63-53-30.985N,160-41-03.388W,H24,,436.1,116.9,15,,2,,851C56AF-FE1E-4939-88FC-F7CC545C0E7B,0,116X,1,0,15,0,1,1,0,0,0,0
-166.547867778,53.9051461110001,141,247B6627-3A77-4729-B190-22C3D96B301E,DUT,DUTCH HARBOR,53-54-18.526N,166-32-52.324W,H24,,271.7,283,9,,1,,ACE61491-F2DC-4D96-B632-4B8061542ABA,,,1,0,9,0,1,1,0,0,0,0
-166.547867778,53.9051461110001,142,1471D017-2430-4501-8B89-600C3AAA785B,DUT,DUTCH HARBOR,53-54-18.526N,166-32-52.324W,H24,,271.7,113.9,9,,2,,ACE61491-F2DC-4D96-B632-4B8061542ABA,,86X,1,0,9,0,1,1,0,0,0,0
-153.693738889,65.9951611110001,143,58E472E6-AB05-4613-9B8F-CD05BD6212E4,UTO,UTOPIA CREEK,65-59-42.581N,153-41-37.534W,H24,,983,272,17,,1,,69D61204-B109-4C20-9DFB-A04FFBACD2E7,,,1,0,17,0,1,0,0,0,0,0
-153.693738889,65.9951611110001,144,865884FB-F704-457D-B1A8-FA01BB9854EC,UTO,UTOPIA CREEK,65-59-42.581N,153-41-37.534W,H24,,983,108.55,17,,2,,69D61204-B109-4C20-9DFB-A04FFBACD2E7,,22Y,1,0,17,0,1,0,0,0,0,0
-146.352221389,61.124227778,145,72AE22FA-8935-4B41-8A2C-3FE48EBAB57F,MNL,MINERAL CREEK,61-07-27.215N,146-21-08.065W,H24,,21.4,524,19,,1,,D93FF909-9E09-422B-8A56-338E8525BBDE,,,1,0,19,0,1,0,0,0,0,0
-160.009403889,70.637608056,146,8FBD3458-25E0-4A5C-A7DE-45164FFF8987,UKK,WAINWRIGHT VILLAGE,70-38-15.389N,160-00-33.854W,H24,,38.4,338,12,,1,,4E960999-9A73-4E60-AA0B-3814889097F9,,,1,0,12,0,1,0,0,0,0,0
-142.488763056,60.086179444,147,46ED2D2C-CFE1-4D51-A6E3-E99B1F222BA6,CYT,YAKATAGA,60-05-10.246N,142-29-19.547W,H24,,12,209,19,,1,,F4771E46-2C15-440D-BB22-CF7B0121B224,,,1,0,19,0,1,1,0,0,0,0
-139.728170556,59.543639167,148,7D33CB06-8F58-43AE-BBD0-F1658A9583C7,OCC,OCEAN CAPE,59-32-37.101N,139-43-41.414W,H24,,,385,20,,1,,4E033592-8082-41A4-9283-CCF5925F9F85,,,1,0,20,0,1,0,0,0,0,0
-139.648131111,59.5108277780001,149,42088315-9B8C-4256-AF44-8346CFE82ED0,YAK,YAKUTAT,59-30-38.992N,139-38-53.258W,H24,,41.3,113.3,20,,3,,2E2D1C3F-C7C0-4E0D-9AAC-8E6EA7BEBC3E,0,,1,0,20,0,1,1,0,0,0,0
-139.648131111,59.5108277780001,150,F981454E-2181-44B7-B3F2-6D579EFF0513,YAK,YAKUTAT,59-30-38.992N,139-38-53.258W,H24,,41.3,113.3,20,,2,,2E2D1C3F-C7C0-4E0D-9AAC-8E6EA7BEBC3E,0,80X,1,0,20,0,1,1,0,0,0,0
-86.390894722,31.3050936110001,151,05B91059-7C1F-4CA0-9955-B231EC7FEB05,JUY,JUDD,31-18-18.337N,086-23-27.221W,H24,,312.9,264,-2,,1,,A9286E88-8685-4F15-A216-080B5846D874,,,1,0,-2,0,0,0,1,0,0,0
-86.845591944,33.5115233330001,152,178094A1-7B65-4C87-B814-D20E2A5EC159,BH,MCDEN,33-30-41.484N,086-50-44.131W,H24,,569,224,-3,,1,,313148D1-78A2-420E-8FE0-4DA5EA989BF1,,,1,0,-3,0,0,0,1,0,0,0
-86.899837222,33.6701322220001,153,0D45A5C6-1875-485D-8C9C-3329952C4D9E,VUZ,VULCAN,33-40-12.476N,086-53-59.414W,H24,,743,114.4,2,,3,,7D0C1A71-32FF-48B8-A29D-24F412D2B69C,0,,1,1,2,0,0,0,1,1,0,0
-86.899837222,33.6701322220001,154,20EC140F-818D-4B33-880F-0018F7FFADF0,VUZ,VULCAN,33-40-12.476N,086-53-59.414W,H24,,743,114.4,2,,4,,7D0C1A71-32FF-48B8-A29D-24F412D2B69C,0,91X,1,1,2,0,0,0,1,1,0,0
-87.249998333,33.2395605560001,155,38987CBF-FFD7-417B-B2EF-0FEC3E78B13F,OKW,BROOKWOOD,33-14-16.310N,087-14-59.515W,H24,,654.7,111,0,,3,,B982FF92-F4CB-40E9-A653-E49EDA107F5F,1,,1,0,0,0,0,0,1,0,0,0
-87.249998333,33.2395605560001,156,9BE4F987-417C-495F-AACB-19CC1EFF64E2,OKW,BROOKWOOD,33-14-16.310N,087-14-59.515W,H24,,654.7,111,0,,4,,B982FF92-F4CB-40E9-A653-E49EDA107F5F,1,47X,1,0,0,0,0,0,1,0,0,0
-85.4312097219999,31.284587222,157,F83382B2-124E-4517-8B27-B759D238F853,RRS,WIREGRASS,31-17-04.514N,085-25-52.355W,H24,,344.8,111.6,2,,3,,523937D1-97DA-4C69-929D-B1EF1E6F0DA7,1,,1,0,2,0,0,0,1,0,0,0
-85.4312097219999,31.284587222,158,AA99311F-564B-42DF-861B-A5D595713C51,RRS,WIREGRASS,31-17-04.514N,085-25-52.355W,H24,,344.8,111.6,2,,4,,523937D1-97DA-4C69-929D-B1EF1E6F0DA7,1,53X,1,0,2,0,0,0,1,0,0,0
-85.9819416669999,31.339391667,159,203A0F4C-2088-4469-A6DE-A9FCDF75E07F,BVG,BOLL WEEVIL,31-20-21.810N,085-58-54.990W,H24,,374,352,-3,,1,,AB7A819B-8B41-4EC2-ADC4-43D26F43CFF5,,,1,0,-3,0,0,0,1,0,0,0
-85.902746667,31.296368611,160,0560FE4C-D735-43FF-92BC-0466BA9929B6,EDN,ENTERPRISE,31-17-46.948N,085-54-09.830W,H24,,378.6,116.6,-3,,3,,38A7A532-ECB0-4A57-B073-733C86CBB0ED,3,,1,0,-3,0,0,0,1,0,0,0
-85.1304794439999,31.950250833,161,103FFFAE-7C92-4889-92F3-9E32BE56D15C,EUF,EUFAULA,31-57-00.903N,085-07-49.726W,H24,,283.7,109.2,2,,3,,85DB042A-1223-4EEB-9214-DE038FD68B35,1,,1,0,2,0,0,0,1,0,0,0
-85.1304794439999,31.950250833,162,AB4C4512-C5EF-4C5F-995D-51FAAB5DACDF,EUF,EUFAULA,31-57-00.903N,085-07-49.726W,H24,,283.7,109.2,2,,4,,85DB042A-1223-4EEB-9214-DE038FD68B35,1,29X,1,0,2,0,0,0,1,0,0,0
-86.083556944,33.976403056,163,2AAB1503-AE52-46EF-84ED-FDF3604CFE30,GAD,GADSDEN,33-58-35.051N,086-05-00.805W,H24,,560,112.3,2,,3,,6B30D678-7623-4E0B-9356-3569ACB1D333,2,,1,1,2,0,0,0,1,1,0,0
-86.083556944,33.976403056,164,35D6EC70-07A3-4CBE-B402-F662D4B9FEED,GAD,GADSDEN,33-58-35.051N,086-05-00.805W,H24,,560,112.3,2,,2,,6B30D678-7623-4E0B-9356-3569ACB1D333,2,70X,1,1,2,0,0,0,1,1,0,0
-86.6338466669999,34.797239167,165,0706C2F1-FED5-4EE4-B73A-4E3893892C33,RQZ,ROCKET,34-47-50.061N,086-38-01.848W,H24,,1198.3,112.2,2,,3,,71EE1937-7608-47F4-AEB9-8A6E709C121A,1,,1,0,2,0,0,0,1,0,0,0
-86.6338466669999,34.797239167,166,73FFD76D-E31C-4FA1-9DEB-B788182B6DD6,RQZ,ROCKET,34-47-50.061N,086-38-01.848W,H24,,1198.3,112.2,2,,4,,71EE1937-7608-47F4-AEB9-8A6E709C121A,1,59X,1,0,2,0,0,0,1,0,0,0
-88.0554947219999,30.6127225000001,167,03BC5718-A29E-4990-9F2C-A5AC7F3FC50E,BFM,BROOKLEY,30-36-45.796N,088-03-19.777W,H24,,11.9,116.35,4,,3,,030117EF-3B65-47C2-AFB8-2A4CD13AF3D5,1,,1,0,4,0,0,0,1,1,0,0
-88.0554947219999,30.6127225000001,168,BFA99664-E84A-4E74-9BB5-9E45DDF62CF2,BFM,BROOKLEY,30-36-45.796N,088-03-19.777W,H24,,11.9,116.35,4,,4,,030117EF-3B65-47C2-AFB8-2A4CD13AF3D5,1,110Y,1,0,4,0,0,0,1,1,0,0
-88.359293889,30.72598,169,735286EE-76EE-4FA2-88F1-03FDEE8EB78B,SJI,SEMMES,30-43-33.528N,088-21-33.458W,H24,,190,115.3,5,,3,,4BC50DD0-9AF0-4CB1-B029-D09936F4A1D1,0,,1,0,5,0,0,0,1,1,0,0
-88.359293889,30.72598,170,06968B9A-00B8-4F9E-B54A-165558081BFF,SJI,SEMMES,30-43-33.528N,088-21-33.458W,H24,,190,115.3,5,,4,,4BC50DD0-9AF0-4CB1-B029-D09936F4A1D1,0,100X,1,0,5,0,0,0,1,1,0,0
-88.3032197219999,30.7606266670001,171,84076C20-669B-4666-91AC-3454842A2DA8,MOB,WISLE,30-45-38.256N,088-18-11.591W,H24,,210,248,-1,,1,,CED168D0-8ED1-45AA-AC5A-17B7544115D4,,,1,0,-1,0,0,0,1,0,0,0
-87.352538056,31.4593255560001,172,B83C9AEF-0969-4D1A-BF19-3322BAFB9855,MVC,MONROEVILLE,31-27-33.572N,087-21-09.137W,H24,,419.8,116.8,4,,3,,4B228ECB-BFCD-4AAD-824B-8CA26D98A8A7,1,,1,0,4,0,0,0,1,0,0,0
-87.352538056,31.4593255560001,173,9F412780-BBB9-4740-A726-484C3EB38DB3,MVC,MONROEVILLE,31-27-33.572N,087-21-09.137W,H24,,419.8,116.8,4,,4,,4B228ECB-BFCD-4AAD-824B-8CA26D98A8A7,1,115X,1,0,4,0,0,0,1,0,0,0
-86.5106344439999,32.311615278,174,3087022B-FC79-46A5-8635-3343261E06B0,MG,MARRA,32-18-41.815N,086-30-38.284W,H24,,239.6,245,-1,,1,,6DF00935-A93F-4A80-BFB6-59F347A2D4CB,,,1,0,-1,0,0,0,1,0,0,0
-86.368355556,32.3793666670001,175,D812428F-BE67-44C5-A711-EA35A73C1FD7,MXF,MAXWELL,32-22-45.720N,086-22-06.080W,H24,,157.4,115,-2,,4,,91550A79-2DE5-4B8E-B2AD-6D37982A32F6,1,97X,1,1,-2,0,0,0,1,0,0,0
-86.319727222,32.2222816670001,176,0AC3757D-FD98-4A59-92EE-56AAFBC36BB0,MGM,MONTGOMERY,32-13-20.214N,086-19-11.018W,H24,,271,112.1,3,,3,,84116C7B-7271-4B94-961D-2B7DB107318D,0,,1,1,3,0,0,0,1,1,0,0
-86.319727222,32.2222816670001,177,461771F7-33FA-4639-A117-77464D7ADDBB,MGM,MONTGOMERY,32-13-20.214N,086-19-11.018W,H24,,271,112.1,3,,4,,84116C7B-7271-4B94-961D-2B7DB107318D,0,58X,1,1,3,0,0,0,1,1,0,0
-86.927568611,32.269778333,178,0DED8D49-8F9E-4C35-BA91-3969613CD128,SE,POLLK,32-16-11.368N,086-55-39.180W,H24,,234.6,344,-3,,1,,E9C9A8A6-E7E8-45E8-9E91-5AC2103F273C,,,1,0,-3,0,0,0,1,0,0,0
-85.6693186109999,32.484868056,179,FC8D8B72-2FB0-4B61-A7BA-ECD6BEDAF84F,TGE,TUSKEGEE,32-29-05.525N,085-40-09.547W,H24,,488.1,117.3,2,,3,,6889F5DF-14C3-4B47-B37A-2F45235F028F,1,,1,0,2,0,0,0,1,0,0,0
-85.6693186109999,32.484868056,180,506FED7C-EEB5-4D68-8DF1-4FF6703B285C,TGE,TUSKEGEE,32-29-05.525N,085-40-09.547W,H24,,488.1,117.3,2,,2,,6889F5DF-14C3-4B47-B37A-2F45235F028F,1,120X,1,0,2,0,0,0,1,0,0,0
-94.1213941669999,36.246423889,181,808F1A59-EADD-4B7F-A299-BB1D4F550D15,RZC,RAZORBACK,36-14-47.136N,094-07-17.006W,H24,,1331.8,116.4,4,,3,,11019D7C-AE11-45DB-80D2-94B12011703F,0,,1,0,4,0,0,0,1,1,0,0
-94.1213941669999,36.246423889,182,148420D6-F6FF-42C8-8366-4E0F1ED2EB51,RZC,RAZORBACK,36-14-47.136N,094-07-17.006W,H24,,1331.8,116.4,4,,4,,11019D7C-AE11-45DB-80D2-94B12011703F,0,111X,1,0,4,0,0,0,1,1,0,0
-94.271525278,35.388417222,183,F892708F-80B5-4637-A157-4FAA98C37332,FSM,FORT SMITH,35-23-18.268N,094-16-17.487W,H24,,432,110.4,7,,3,,DEE831C5-9FFB-406F-8F06-D0DB5BA5A09A,2,,1,0,7,0,0,0,1,1,0,0
-94.271525278,35.388417222,184,C96B12CA-BBA8-4A4B-A6FC-E6519938469D,FSM,FORT SMITH,35-23-18.268N,094-16-17.487W,H24,,432,110.4,7,,4,,DEE831C5-9FFB-406F-8F06-D0DB5BA5A09A,2,41X,1,0,7,0,0,0,1,1,0,0
-90.478158889,35.3470297220001,185,CC23751D-BEDB-4E84-AB7F-5387ACD510DD,GQE,GILMORE,35-20-49.307N,090-28-41.372W,H24,,211,113,4,,3,,91741B25-B0D0-496D-BE5D-49C551369571,2,,1,0,4,0,0,0,1,1,0,0
-90.478158889,35.3470297220001,186,6AFFC5E8-5EBB-40C8-A043-B0CB9E7919C2,GQE,GILMORE,35-20-49.307N,090-28-41.372W,H24,,211,113,4,,2,,91741B25-B0D0-496D-BE5D-49C551369571,2,77X,1,0,4,0,0,0,1,1,0,0
-93.213276944,36.318309722,187,4D71D9A1-F8E0-48E1-BE69-30577A6F50CE,HRO,HARRISON,36-19-05.909N,093-12-47.778W,H24,,1400.3,112.5,4,,3,,F3C2D1AA-B627-46AF-8FEF-390E7CA0AE69,1,,1,0,4,0,0,0,1,0,0,0
-93.213276944,36.318309722,188,A7D8A9CE-88D9-4BCF-9300-A945E5FEC74F,HRO,HARRISON,36-19-05.909N,093-12-47.778W,H24,,1400.3,112.5,4,,2,,F3C2D1AA-B627-46AF-8FEF-390E7CA0AE69,1,72X,1,0,4,0,0,0,1,0,0,0
-90.674401667,34.575045833,189,C86DC7DD-1AA8-4ECD-9F9B-6769606A1DF4,UJM,MARVELL,34-34-30.168N,090-40-27.845W,H24,,242.5,113.65,1,,3,,840C350B-6F2D-44E3-8223-B5092AD1B839,2,,1,0,1,0,0,0,1,1,0,0
-90.674401667,34.575045833,190,EDE23373-9EF5-4208-966A-5B7C4F50EFE9,UJM,MARVELL,34-34-30.168N,090-40-27.845W,H24,,242.5,113.65,1,,2,,840C350B-6F2D-44E3-8223-B5092AD1B839,2,83Y,1,0,1,0,0,0,1,1,0,0
-93.650791944,33.718116389,191,CE20DF00-BFE4-47D2-9590-4FD13D5DECA9,HPC,HOPE,33-43-05.219N,093-39-02.851W,H24,,340,362,3,,1,,997F4955-0ACE-4F42-9A52-715568F2A5C9,,,1,0,3,0,0,0,1,0,0,0
-93.090610833,34.478595,192,DCF60EBF-85BC-455C-A10D-98D85F5F9BD8,HOT,HOT SPRINGS,34-28-42.942N,093-05-26.199W,H24,,529.3,110,4,,3,,790D97D4-C280-4D07-BB6C-D01EC2BF6591,1,,1,1,4,0,0,0,1,0,0,0
-93.090610833,34.478595,193,71BAD229-E2D7-4370-B45E-48DEDA735F6A,HOT,HOT SPRINGS,34-28-42.942N,093-05-26.199W,H24,,529.3,110,4,,2,,790D97D4-C280-4D07-BB6C-D01EC2BF6591,1,37X,1,1,4,0,0,0,1,0,0,0
